;meta[fps=30]
;meta[frames=52]
jaw_open_a;0;-0.014628572;0.0050285715;0.056548573;0.11582477;0.14785525;0.13440001;0.07038477;0.018118098;-0.0047542835;0.019790476;0.036632378;0.040239997;0.024786284;0.009853716;0.011634288;0.060594298;0.07756802;0.06481829;0.029781338;0.01803886;0.029874286;0.07473525;0.08361906;0.06909715;0.054270484;0.07095619;0.09948954;0.11377525;0.104304776;0.094095245;0.095100954;0.11058285;0.10387811;0.06553143;0.017097147;-0.0012251409;0.025390478;0.08260801;0.12638399;0.13413742;0.10443302;0.0806461;0.075061835;0.08003175;0.079096384;0.059753645;0.037409525;0.025417145;0.018905398;0.012271748;0.0047238106;-0.00030476192;-0.0013003176;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0.00096000003;-0.006192001;0.004248001;0.00394743;0.014940574;0.038964577;0.06257487;0.07944001;0.10215315;0.10096916;0.11667429;0.1393143;0.15259199;0.15893944;0.15021552;0.1218645;0.1038498;0.09536654;0.09566041;0.09282178;0.09311892;0.085844904;0.07843701;0.07536762;0.08143021;0.064441904;0.043207623;0.015040003;0.007649527;0.014776381;0.043504;0.070368;0.10387886;0.11713372;0.13280687;0.12794973;0.10269716;0.06404571;0.03204572;0.0043428573;-0.0063085714;-0.004434286;-0.00036571428;0.0009142858;0.00013714287;-0.00009142858;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00010496388;0.00033588434;0.007777824;0.031145645;0.051432304;0.06992979;0.066680685;0.05450679;0.04390448;0.054571673;0.05526825;0.05210025;0.031231523;0.011240677;-0.0012023136;0;0;0;0;0;0;0;-0.00061069895;0.0053655626;0.018606277;0.039053235;0.06289149;0.080951;0.077239096;0.057771157;0.030037798;0.007955307;-0.0009217736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0034972054;0.030964343;0.1060994;0.20426925;0.27286792;0.27424198;0.19915465;0.11188195;0.042214565;0.007867521;-0.0010400966;0;-0.0012123327;0.010328446;0.04080996;0.0795984;0.10135693;0.092179745;0.06333091;0.058194354;0.07344894;0.09814939;0.10474951;0.09733422;0.092255056;0.11147061;0.13088621;0.13946223;0.1384194;0.1430678;0.15916716;0.17350052;0.15613377;0.10536705;0.047666486;0.027583316;0.061122127;0.12950417;0.18236089;0.18918823;0.15687384;0.13097788;0.13439088;0.15490307;0.16610701;0.15205765;0.12612045;0.10041543;0.073423825;0.04523625;0.020138752;0.004637495;-0.0005645784;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0.00027036155;-0.003090603;-0.005232291;0.034273084;0.11473663;0.17058219;0.16914687;0.10661784;0.05461249;0.06193902;0.12109809;0.1674439;0.1890834;0.16710195;0.12815346;0.0843093;0.06638586;0.082925245;0.12387327;0.16026756;0.1748898;0.16231775;0.14019993;0.11859828;0.103775196;0.08726542;0.06179918;0.02924993;0.007166168;-0.00071884337;-0.0016396629;-0.0030105545;-0.0051933257;0.0053937114;0.0475041;0.1296614;0.20465171;0.22500755;0.17577793;0.092052534;0.023402173;-0.00026638524;-0.0022662657;0.000031807274;0.0003777109;0.00006361448;-0.00000795181;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.044982214;0.08385612;0.13853276;0.20276016;0.26923734;0.3058574;0.3053871;0.25981802;0.19398326;0.13067204;0.081663705;0.04954775;0.034920964;0.029778525;0.036594752;0.035896324;0.0371188;0.026805008;0.020684954;0.011965892;0.007377318;0.0028687061;0.0013869178;0;0;0;0;0.006546071;0.019382063;0.04205139;0.07160833;0.11717468;0.16282642;0.20946357;0.21928765;0.20122784;0.15981103;0.12089705;0.09249266;0.07555162;0.061720405;0.048867315;0.036352754;0.024824923;0.015584375;0.008803388;0.004153223;0.0012965644;0.00010089379;-0.000046682493;0.000049694037;0.000058729387;0.000016564698;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0020547472;0.018833062;0.057653792;0.09155713;0.09518316;0.06851278;0.025601642;0.0031839032;-0.0010623615;0.000047710855;0;0;0;0;0.00012722892;-0.0019137352;0.0024544578;0.022720968;0.0508929;0.08414073;0.11151749;0.12346412;0.11194216;0.09070116;0.0696675;0.07136863;0.08907787;0.10388093;0.10456099;0.102334104;0.10643193;0.11310501;0.102087975;0.07043447;0.033164613;0.019289497;0.040215734;0.08487998;0.11906242;0.1225652;0.10891353;0.09394903;0.08213503;0.065115765;0.04030772;0.0110371085;-0.001049639;-0.0022901208;-0.0003498795;0.00063614466;0.00049301214;0.00014313255;-0.000015903615;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.0009017351;0.009124965;0.016958557;0.020420777;0.014995521;0.0067908443;-0.0016810137;0.0004853767;0.0029202467;0.018043974;0.028903758;0.043770324;0.05995759;0.08093908;0.10451612;0.13232127;0.14269681;0.14195277;0.12216988;0.0924119;0.06455316;0.06961278;0.1108074;0.16099338;0.1837138;0.16910951;0.122843996;0.08559867;0.070516944;0.06597965;0.05855871;0.04098362;0.01727101;0.0011043462;0.00065793237;0.004446112;0.0061311317;0.009543254;0.032166336;0.076647356;0.11519522;0.13347004;0.14219242;0.16880094;0.22023845;0.27591854;0.29281405;0.2652796;0.19800444;0.11896099;0.051971607;0.012021898;-0.0014633096;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.0007347471;0.007440242;0.01376723;0.016535522;0.012104773;0.005529157;-0.0012542664;0.00056516007;0.0025734692;0.016791565;0.026541807;0.0466954;0.074769415;0.1081904;0.1369591;0.15897256;0.1555048;0.14304005;0.117831916;0.0853379;0.05926382;0.06720365;0.111380465;0.16220312;0.18367247;0.16514635;0.11720488;0.07955275;0.06503116;0.06128459;0.054778416;0.03860444;0.01646501;0.0013848862;0.00039854486;0.0035570671;0.0051964438;0.007950187;0.025990453;0.06203058;0.09418456;0.110318765;0.11841057;0.14009482;0.1810963;0.22554758;0.23896225;0.21630758;0.16129678;0.09676273;0.04220838;0.009750863;-0.0011874703;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.0020417066;0.018736051;0.05707204;0.09044292;0.09372479;0.06718483;0.024765428;0.0024001736;0.0026050117;0.020474952;0.033586845;0.036548097;0.026425289;0.0091483435;-0.0012101062;0.013119691;0.033077538;0.05753293;0.06850997;0.07207108;0.07262754;0.081380665;0.0792081;0.072895296;0.063268304;0.071118586;0.08927736;0.10138187;0.09996432;0.09759228;0.10309308;0.1105434;0.10012785;0.06796783;0.030972749;0.018171262;0.039813824;0.08375281;0.11721887;0.12109133;0.09978478;0.08002174;0.07228185;0.067390785;0.053696655;0.029164452;0.0083494;-0.0006401205;-0.0010826386;-0.000055662647;0.00011132531;-0.0000083494;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;-0.0020083087;0.018435473;0.05608347;0.088806435;0.091954716;0.065848924;0.02419767;0.0022727062;0.0028482578;0.021449046;0.035125915;0.0381651;0.027555237;0.009553752;-0.0012733758;0.013108559;0.029894564;0.050727244;0.059637345;0.06416086;0.06758635;0.07956792;0.07779705;0.07171896;0.06260618;0.07102953;0.08972239;0.10194378;0.10026755;0.09723049;0.10196842;0.10904316;0.098856896;0.06716072;0.030647311;0.01789833;0.039039932;0.08213971;0.11495117;0.11870619;0.09784326;0.07857062;0.07109791;0.066378824;0.05291515;0.02873028;0.008226941;-0.00062620477;-0.0010826386;-0.000055662647;0.00011132531;-0.0000083494;0;0;0;0;0;0;0;0;0;0;0
