;meta[fps=30]
;meta[frames=155]
jaw_open_a;0;0;-0.0009447619;-0.007969525;0.006387811;0.036467817;0.077689916;0.10577983;0.10222325;0.063865915;0.028696384;0.0027885714;-0.0032914288;-0.0016457143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0090209525;0.0030476195;0.042788573;0.06302477;0.06375619;0.044982858;0.0067047616;-0.01048381;-0.0033691432;-0.0029920002;0.0108114295;0.04511315;0.07230629;0.09524343;0.113714285;0.14148115;0.13310172;0.10688001;0.049557336;0.013750859;0.0043337145;0.024350476;0.019565715;0.010971429;0.0065676193;0.039782863;0.048259053;0.06081143;0.08364191;0.09308572;0.08390857;0.06796192;0.019794287;-0.008457144;-0.0065066675;-0.006110477;-0.0062628575;0.02249143;0.09298286;0.1245257;0.117120005;0.07076571;0.0113828555;-0.01782857;0;0;0;0;0;0;0;0;0;-0.004224;-0.0015085716;0.013376;0.054912005;0.0653623;0.07741258;0.069257155;0.040681142;0.022754287;0.042057145;0.05072;0.06948572;0.07213715;0.042651433;0.020440226;0.038634975;0.09256322;0.14880277;0.19440551;0.17588755;0.11401465;0.038669724;0.003696913;0.032974634;0.106388584;0.14743315;0.13526857;0.07543772;0.019583998;-0.005878858;-0.005394285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.006491429;0.009432382;0.020205718;0.02322286;0.019718098;0.0078171445;-0.010902857;0.0067809536;0.024480002;0.05948952;0.12123886;0.1504457;0.13403124;0.10984533;0.066048;0.03102781;0.027321907;0.014464001;-0.0034285716;-0.0023466668;-0.009005715;0.013874287;0.026468571;0.030422857;0.025737144;0.01241143;-0.0095542865;0.0003657143;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.009788954;0.009386669;0.03731201;0.050151628;0.040617365;0.03385209;0.024187213;0.046399564;0.07352818;0.08688981;0.08684408;0.08808491;0.084852256;0.06439184;0.036297146;0.012114286;0.0004114292;-0.004114286;0;0;0;0;0;0;0;0;0;0;0;-0.012137143;0.0040342864;0.046697143;0.09404572;0.12489143;0.12544;0.086674295;0.056525715;0.034582857;0.018582856;0.0066514285;-0.000422857;-0.0021257144;0;0;0;0;0;0;0;0;-0.010925715;0.0065600006;0.03910857;0.07938286;0.08973715;0.07625905;0.048137143;0.052891437;0.06414477;0.07862858;0.059474286;0.029287621;0.0069942866;-0.00027428532;-0.0029257145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.009051429;0.0034194284;0.034847997;0.07080229;0.08933258;0.07360001;0.035627436;0.038363434;0.03368914;0.051997717;0.07049143;0.07217143;0.05929143;0.054068577;0.017325714;-0.006656002;-0.0054701716;0.025233373;0.061851434;0.08572892;0.07765943;0.045185834;0.045784682;0.0467392;0.048954517;0.038473144;0.013430859;-0.010377144;-0.0023314282;0.0037028561;0.034676246;0.060029395;0.096223354;0.13214305;0.15481994;0.16316998;0.1709675;0.13931692;0.0918129;0.047603596;0.013479511;-0.0062491437;-0.0046285717;0.0002057143;0.00009142858;0;-0.008594286;0.007771428;0.0304;0.050034285;0.05289143;0.03897143;0.008274287;-0.000525714;-0.006933334;-0.004416;0.021330288;0.048774093;0.063890286;0.076882295;0.06018439;0.031213718;0.01855086;0.0053302865;-0.0061257146;0;-0.004297143;0.0066285715;0.012617143;0.014491429;0.012251428;0.005897143;-0.0045714285;0.00018285715;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;-0.00009796628;0.00011546033;0.01060135;0.019733205;0.023351735;0.019896789;0.016943894;0.021195931;0.04128897;0.061876882;0.07735838;0.07441939;0.055497266;0.02935308;0.008545697;-0.0009651225;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008424373;0.007755058;0.023221554;0.037575707;0.040769603;0.031037955;0.013177738;0.0025954698;-0.0010155597;-0.001042823;-0.0002958073;0.000032716016;0;0;0;0;0;0;0;0;0;-0.0013025062;0.010954411;0.044981793;0.09172411;0.112772554;0.10320493;0.0758205;0.049625643;0.03254198;0.033031814;0.025652537;0.02012444;0.017452631;0.009360869;-0.0009255905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009860243;0.008689736;0.031425547;0.048194323;0.047351427;0.03249745;0.023887232;0.024736486;0.031059764;0.02427528;0.010296001;-0.0010591809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013645304;0.012385738;0.038865257;0.06892311;0.08511615;0.07619423;0.04644174;0.020782847;0.004895133;-0.0005916145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;-0.00096375926;0.0074071093;0.039664414;0.08559805;0.13441817;0.16108309;0.16306819;0.14928214;0.13320768;0.11054536;0.09253725;0.08007039;0.08619851;0.10775018;0.13021381;0.1476494;0.1585193;0.16126744;0.15433982;0.13664865;0.11417684;0.08559326;0.056952443;0.03011509;0.009919086;-0.0010878075;0;0;0;-0.0021183619;0.018301882;0.07030074;0.118220925;0.14279738;0.13771737;0.11578648;0.10720151;0.11434931;0.11571729;0.11001848;0.09185531;0.08798144;0.11817203;0.18068051;0.2550264;0.26606157;0.20196003;0.1063847;0.042863425;0.01663677;0.024356386;0.017085254;0.020334363;0.030624403;0.049683694;0.051098328;0.05501657;0.068565264;0.0949279;0.10003415;0.07512075;0.03301591;0.0046995203;-0.0035544587;-0.001793928;0.0075287726;0.044385407;0.11114242;0.15100484;0.14291784;0.088871;0.02862651;-0.0031346027;0;0;0;0;0;0;0;0;-0.0018034702;0.017125452;0.043918077;0.07349391;0.10583757;0.10997113;0.10272444;0.10408563;0.09106236;0.08040006;0.08659161;0.09535132;0.12154697;0.14108935;0.13416888;0.12252418;0.12089877;0.13556112;0.15330854;0.1528856;0.12665226;0.09526673;0.088485695;0.087097876;0.07764226;0.05361173;0.019589122;-0.0020811474;0;0;0;0;0;0;0;-0.00070993736;0.005882747;0.024953727;0.05554974;0.07928113;0.07959601;0.05578448;0.025778169;0.005029677;-0.0006440964;0;-0.0008802652;0.0069276155;0.035468247;0.06680712;0.09649423;0.11317205;0.11854953;0.12636457;0.14419174;0.17248426;0.22020707;0.24560781;0.22947489;0.1842426;0.11671504;0.07355104;0.06838014;0.07099852;0.06848416;0.058875185;0.030067379;0.032767814;0.044638272;0.0524056;0.041365307;0.020038558;-0.0030344103;0.00008587953;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;-0.0026346992;0.024889158;0.0672723;0.09267037;0.11177593;0.1117335;0.087379776;0.06528434;0.037983134;0.0037956613;-0.0023325305;0.00014313255;0;0.000015903615;0.00006361447;-0.0023378318;-0.007554218;-0.005884339;0.021787954;0.082653746;0.18229415;0.3262733;0.5153515;0.72099864;0.85612404;0.7864127;0.5491098;0.26153502;0.05947954;-0.01180552;-0.0023982655;0.025413979;0.07847839;0.13101797;0.14806665;0.120221384;0.060962543;0.02123928;0.0029722534;0.0048991106;0.0447329;0.07755399;0.087529525;0.065252535;0.02783292;-0.002863181;0;-0.0044424105;0.042505067;0.10803857;0.14944099;0.13367522;0.11394412;0.081240974;0.08364242;0.07140724;0.038089164;-0.00085879676;0.008519039;0.016624583;0.019667475;0.014445787;0.0060698823;-0.0024279524;-0.000037108442;0.000015903615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00241735;0.024412053;0.04596145;0.055662654;0.042383138;0.01860193;0.00027566182;0.045510847;0.07853736;0.089166276;0.06653012;0.02846217;-0.0029262654;-0.0025604824;0.025652535;0.05079615;0.062421694;0.04874458;0.023203377;-0.005741206;-0.0042621694;0.0022106026;0.037214465;0.06655663;0.07600338;0.055821694;0.02304434;-0.0023855425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010178314;0.006536386;0.052800003;0.13554175;0.2127904;0.260655;0.27257472;0.23757352;0.1767634;0.10585501;0.03608001;-0.0022212043;-0.0035412055;0.0002862651;-0.00032943205;0.0022469535;0.015049365;0.046379484;0.09880007;0.16606784;0.21829304;0.26139867;0.32081914;0.32595372;0.27045688;0.1670675;0.057825547;-0.006234218;0;0;0;0;0;0;0;0;0;0
jaw_up;0.009526364;0.018590571;0.021959836;0.031374387;0.02486694;0.022079099;0.013014891;0.009064208;0.004532104;0.002556763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002772545;0.010044667;0.023179404;0.042629812;0.07139303;0.10553482;0.14003675;0.15990382;0.15584953;0.13388088;0.10033179;0.06893671;0.042260394;0.026619785;0.015721414;0.01432275;0.009709329;0.009755409;0.008504923;0.010733932;0.01333429;0.020693988;0.026685746;0.034363486;0.034826547;0.037198316;0.035169892;0.039219953;0.03835483;0.048530824;0.050118778;0.058846876;0.046061933;0.037801415;0.022113884;0.0148608;0.0074541178;0.0036818828;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006153036;0.012224754;0.024449509;0.03659294;0.06104245;0.07302325;0.091319725;0.07261666;0.060419016;0.035702966;0.024734119;0.013471626;0.009505131;0.006265979;0.012134402;0.01667012;0.023270406;0.023372777;0.028008152;0.038924232;0.060615804;0.09628281;0.15561451;0.23252644;0.32646927;0.40496463;0.4650871;0.48947912;0.5102715;0.51342905;0.5327442;0.5438101;0.54907125;0.5248809;0.48246944;0.4096309;0.33829823;0.24575607;0.16612753;0.09645533;0.052572835;0.025133159;0.011076819;0.002055207;-0.00009157898;0.00003194632;-0.0000071636546;-0.0007386353;0.00077251793;0.0018703063;0.005041695;0.008768753;0.017835673;0.02438852;0.03583398;0.03688772;0.038287066;0.0379313;0.033760373;0.03477685;0.02997233;0.028742403;0.02158306;0.016422777;0.009331202;0.005868424;0.0027648003;0.0012976942;0.00005421176;-0.00009825884;-0.000013552943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;-0.0015373497;0.013781545;0.044992924;0.08700869;0.104017615;0.08905231;0.047853984;0.015143954;-0.0016735907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00014313255;-0.0018209642;-0.00028626493;0.015704822;0.050374705;0.07355423;0.0731805;0.047003143;0.015776388;-0.0017096389;0;-0.00060831336;0.0055026514;0.01657952;0.04073314;0.053014707;0.06576146;0.07810266;0.09919085;0.102172785;0.088960856;0.04860146;0.015625305;-0.00072759064;-0.0004612049;0.00003180723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00062554225;0.004680964;0.028255425;0.047127716;0.0518723;0.03774459;0.015119039;-0.0015744582;0.00007951808;-0.0012086749;0.00023187415;0.026557451;0.08091665;0.14659382;0.19078295;0.18152623;0.12414013;0.058229506;0.030898975;0.059570815;0.12036812;0.1580223;0.1451841;0.09073649;0.03614892;0.006301013;-0.0008492531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0019932536;0.017329643;0.065202184;0.108787365;0.11906773;0.088728935;0.036460366;0.0023272291;-0.002401446;-0.00097409653;0.00009542171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;-0.0018034702;0.0180681;0.034453705;0.056184035;0.07128902;0.07019432;0.063345954;0.07095133;0.07203713;0.07871257;0.0824364;0.07719297;0.08607674;0.11173723;0.14092672;0.16800104;0.19224767;0.22497734;0.26456463;0.29290026;0.28312737;0.23585565;0.1816536;0.14770794;0.134789;0.115596145;0.0820386;0.038982417;0.008800641;-0.002263986;0.0026328438;0.026893416;0.07954612;0.15676555;0.24059768;0.3095693;0.35063535;0.3631571;0.3553312;0.32653153;0.31511936;0.30133352;0.25854796;0.17905796;0.091699414;0.0186841;-0.0023452535;-0.0029426995;0.02813933;0.07173061;0.09932074;0.089729145;0.06761529;0.041962225;0.06151373;0.08101699;0.09354853;0.09443819;0.10499277;0.097535826;0.07928219;0.043453984;0.015092001;-0.0011355183;-0.0024714223;0.013403568;0.05979283;0.13364606;0.1727769;0.15735833;0.09299004;0.02914497;-0.0032173018;0;0;0;0;0;0;0;0;-0.0006122893;0.0047666715;0.024424221;0.05520707;0.08278012;0.10415782;0.11568788;0.11989376;0.1056778;0.08942846;0.08194378;0.11389415;0.1949436;0.26679948;0.30841285;0.31621197;0.29282707;0.23520924;0.16215892;0.08312551;0.033846244;0.018165736;0.037285972;0.05057621;0.04655703;0.036347717;0.016503979;-0.0016782293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0037405307;0.03557957;0.09227198;0.13492629;0.16351017;0.18552808;0.2162383;0.27125528;0.28904507;0.24093251;0.17071512;0.0967495;0.053870324;0.073842086;0.09867875;0.10373515;0.07809693;0.034263704;-0.0035067475;0;-0.00062342186;0.005221158;0.02259904;0.035846755;0.037794948;0.026495425;0.009507182;-0.0010130603;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;-0.0015362893;0.015338402;0.030244118;0.045238897;0.05365138;0.06529972;0.08228426;0.107144676;0.11204595;0.10461241;0.08961132;0.08063292;0.0871232;0.10429513;0.12431699;0.1431755;0.16049214;0.18575741;0.21732928;0.24011204;0.23360468;0.19727495;0.15580238;0.1309297;0.12220348;0.10555868;0.074858494;0.035645444;0.008151614;-0.0019834463;0.0024647426;0.022724284;0.06655584;0.13072933;0.20089905;0.2597804;0.29706603;0.31080723;0.3072423;0.28512362;0.28131494;0.27599776;0.24192105;0.17033833;0.08799823;0.01792338;-0.0022487717;-0.0027720002;0.026506556;0.067574464;0.09356892;0.08428718;0.0661662;0.04474165;0.06494442;0.08237332;0.091388814;0.08914468;0.099343;0.0926375;0.07581997;0.04190656;0.014639279;-0.00096853025;-0.0023155664;0.013236579;0.057577457;0.12691087;0.16298027;0.14761738;0.08656657;0.026985256;-0.0029835186;0;0;0;0;0;0;0;0;-0.0006456868;0.0051618763;0.024541108;0.054293912;0.079860605;0.09922983;0.11197286;0.12222416;0.11290744;0.102039486;0.09501802;0.11713743;0.17733195;0.22944151;0.25492665;0.25907028;0.24046671;0.19309333;0.13301928;0.06806541;0.027956016;0.015072451;0.031186234;0.04243454;0.039322883;0.030725788;0.013993591;-0.0014221809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0037850605;0.03620299;0.09151497;0.1316188;0.1530879;0.16441303;0.18092033;0.22484377;0.23846439;0.19770375;0.13961308;0.078909606;0.043917835;0.06037172;0.080744244;0.08486551;0.06384061;0.027942654;-0.0028610607;0;-0.00046756634;0.0037961933;0.018146027;0.029278556;0.031338073;0.022265062;0.008327133;-0.0008794699;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;-0.001028646;0.008612868;0.035950657;0.0721017;0.09614426;0.092022575;0.06299189;0.03481567;0.02652087;0.038343616;0.0589388;0.06440646;0.052389696;0.029475763;0.009001448;-0.0010019279;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012431327;0.011002652;0.0391494;0.059651814;0.060579523;0.04100482;0.013043616;-0.0014286749;0;0;0;0.0001335904;-0.0017199762;-0.00013359003;0.01569687;0.049678925;0.0723058;0.071771435;0.045559887;0.020238943;0.007347471;0.010854218;0.0074170493;0.01013617;0.025159523;0.05325525;0.06454641;0.06619218;0.06261956;0.06551866;0.062483188;0.05642338;0.03450714;0.01807181;0.008649978;0.0053324825;-0.000523229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008794701;0.007366026;0.031876147;0.050560247;0.053306274;0.037045352;0.016646845;0.004916868;0.0069689644;0.015006654;0.02027234;0.020687584;0.01645722;0.017455254;0.034933887;0.055946544;0.058148004;0.04008046;0.014425538;-0.0015368462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00007792773;-0.0013952773;0.0033805785;0.020632291;0.05518025;0.1059854;0.13696538;0.12767158;0.091101214;0.04622784;0.015028917;0.0075923866;0.0035011813;-0.00075701217;0.0000333976;-0.0010353255;0.010397785;0.02026121;0.024992533;0.01959326;0.009462653;-0.0014806269;0.00004453013;0;0;0;0;0;0;0;0;0;0
