;meta[fps=30]
;meta[frames=51]
jaw_open_a;0;0;0;-0.01104;0.00824;0.04034286;0.061302867;0.08453601;0.100048;0.08441829;0.07137372;0.048674293;0.013577144;-0.003432;-0.0035451434;0.00040228578;-0.0016594288;-0.004400001;-0.0004777142;0.030925717;0.04048534;0.049869724;0.061017144;0.077198476;0.07361371;0.07213715;0.035230476;-0.0058514276;0.002559999;0.03030857;0.045211427;0.05065143;0.03881143;0.00969143;0.0069028577;-0.0004114287;-0.015177144;0.0054399995;0.05184;0.08903771;0.13527772;0.16485256;0.15747659;0.15848687;0.15106058;0.109592;0.076011434;0.044051427;0.01854857;0.006828572;0.002754286;-0.0004914286;-0.0009828572;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;-0.004114286;-0.0035657138;0.01497143;0.047588572;0.09634742;0.11959544;0.123542845;0.10798858;0.09269258;0.09013868;0.10428877;0.10259658;0.08670095;0.047872305;0.024474518;0.020668045;0.02925745;0.06773487;0.07209479;0.044485796;0.044434905;0.05008458;0.06136259;0.10035809;0.11126858;0.09639619;0.08961524;0.0650819;0.03526857;0.014354287;0.0009371427;-0.0043428573;0.00006857143;-0.00004571429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;-0.00014313257;0.00085402426;0.0075096884;0.026384102;0.03981471;0.041126754;0.028149404;0.010682459;-0.0011259761;0;0;0;0.00005248194;-0.0007137543;0.00017319027;0.008058602;0.026772942;0.05005584;0.06958827;0.084656864;0.09134942;0.08215038;0.06135933;0.035379186;0.019812727;0.031031135;0.04503904;0.044561937;0.02994333;0.011183423;-0.001183229;0;0;-0.00055106037;0.004651808;0.018585762;0.04118639;0.052959047;0.04827145;0.028504847;0.009375181;-0.0010233977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;-0.0018821933;0.017161593;0.053152278;0.08872358;0.124117404;0.14663607;0.13990134;0.12924153;0.11582107;0.104568355;0.09494339;0.07607531;0.040619586;0.011725776;-0.0011157183;0.01033238;0.035181385;0.06849966;0.09875108;0.12586445;0.14147176;0.14905646;0.14980255;0.14715935;0.14164971;0.1462786;0.15249531;0.15645054;0.14600952;0.11492112;0.07031243;0.029840272;0.0061232094;-0.0029442366;0.019365832;0.064846195;0.11517161;0.15884134;0.17819287;0.17392573;0.16994487;0.16628781;0.15367964;0.1399872;0.11396214;0.07896086;0.044052627;0.017494377;0.0032169041;-0.00042581934;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0.000047710855;-0.0010337351;0.0042303624;0.012229882;0.03586266;0.05073254;0.051416393;0.032554705;0.027195185;0.024237111;0.03161639;0.03765976;0.06270398;0.11428338;0.19674903;0.26901206;0.29881355;0.28672633;0.23266116;0.16065994;0.08975746;0.061981168;0.049841933;0.06849422;0.07447664;0.06491856;0.033628196;0.015267473;-0.005582169;-0.004405302;-0.0009224098;0.00011132532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.005059766;0.0080414135;0.015414216;0.019678874;0.027024569;0.021973839;0.018992191;0.011402543;0.00993241;0.00817107;0.010170581;0.011911683;0.019756397;0.022465361;0.031518452;0.02839775;0.03217875;0.032538716;0.04742933;0.054529447;0.070447385;0.059198704;0.05082543;0.032681834;0.021698263;0.011682636;0.006207248;0.00083350594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;-0.0010019279;0.009796629;0.021793256;0.032745548;0.04977832;0.055742174;0.047504097;0.03397012;0.014265544;-0.0014737351;0;0;0;0;0;0;0;0;0;0.00011132532;-0.002035663;0.0069975914;0.015665062;0.020833738;0.017334942;0.009335423;-0.0009224098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;-0.003028049;0.029167235;0.07051903;0.10804401;0.12457916;0.15260531;0.17593102;0.19542049;0.18331105;0.1611949;0.16492069;0.19512881;0.21017748;0.17787392;0.13265014;0.09172427;0.07400363;0.058778655;0.042579155;0.022623533;0.021216827;0.037061315;0.05709942;0.07619105;0.0847965;0.09133574;0.11542209;0.18090364;0.25883803;0.30787015;0.27810177;0.18622942;0.07850661;0.015863854;-0.002019441;0;0;0;-0.0013734761;0.011591749;0.046186097;0.10081482;0.166718;0.22972257;0.26507112;0.25746763;0.20085873;0.11841814;0.04654234;0.008143447;-0.0010979461;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;-0.0036069404;0.03458878;0.08597098;0.12814935;0.13894124;0.15016116;0.15539233;0.16971825;0.16237912;0.14359297;0.1434805;0.16526799;0.17557004;0.14814228;0.10681464;0.06896703;0.054711156;0.05707538;0.05829272;0.04924921;0.038984127;0.044484563;0.06104056;0.08913819;0.100883;0.10133944;0.10952408;0.1544082;0.21313083;0.25198483;0.22737083;0.15180323;0.06409221;0.012913736;-0.0016453881;0;0;0;-0.0011160362;0.009409772;0.03760708;0.08224158;0.13605765;0.18753166;0.21638162;0.21010844;0.16386391;0.0966095;0.037938274;0.006634989;-0.00089477724;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;-0.0011160362;0.010481278;0.028961282;0.042465042;0.045940615;0.053664368;0.062225286;0.06878792;0.05936423;0.03352284;0.007616879;-0.000918434;0;0;0;0;0;-0.0005677591;0.0045903134;0.021214895;0.046070125;0.05879832;0.05274965;0.03056622;0.008194471;0.0075478572;0.016239582;0.019913318;0.015446389;0.007389218;-0.0012941569;0.0002115181;-0.000013915664;-0.0007069158;0.0062230853;0.021385593;0.045540962;0.07032978;0.088267066;0.092081346;0.08752119;0.07299183;0.052611515;0.030338936;0.012375202;0.0017937293;-0.00097409653;-0.00030753616;0.00006401206;-0.0000027831336;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;-0.0010965543;0.010297592;0.028463101;0.042247962;0.03996765;0.04311537;0.050985143;0.061525796;0.057611782;0.03653326;0.00859246;-0.0010204822;0;0;0;0;0;-0.0005603374;0.0045272294;0.02097369;0.045476396;0.058000494;0.05198893;0.030091237;0.008036762;0.007399423;0.015905606;0.019495847;0.015112412;0.007222231;-0.001277458;0.0002115181;-0.000013915664;0;0;0;-0.0005347326;0.0043799086;0.020368822;0.032716654;0.03488008;0.024695667;0.009139438;-0.000967417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;-0.0012579762;0.010464579;0.045008823;0.08573441;0.112450264;0.12741683;0.12944101;0.12038164;0.13668244;0.17873977;0.25145385;0.32047442;0.34980386;0.31838474;0.2735746;0.23714395;0.22468002;0.21890455;0.20872107;0.19304968;0.17323934;0.16297588;0.15666151;0.15445647;0.14241476;0.13346273;0.14002573;0.20166507;0.28716958;0.34222516;0.3092617;0.20725659;0.08728351;0.01765174;-0.0032818706;0.008672242;0.034789164;0.0851249;0.13065;0.17315817;0.20779704;0.24802862;0.29078314;0.3326846;0.33910945;0.30433422;0.22593474;0.13022278;0.0512667;0.009114761;-0.0012217954;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;-0.0016921448;0.014884195;0.052896228;0.09508295;0.12088705;0.13080558;0.12523931;0.11311766;0.1271029;0.17445512;0.2646108;0.35288286;0.39535075;0.3642895;0.30875027;0.25875553;0.23706959;0.2245287;0.20935452;0.1927652;0.17503302;0.16710865;0.16032955;0.15719876;0.14609593;0.1444498;0.16194718;0.24193071;0.34730086;0.41415247;0.3743648;0.25099185;0.10572788;0.021376684;-0.0033108147;0.004709061;0.021357762;0.061152108;0.09549207;0.13277215;0.17224392;0.22492166;0.2881141;0.35691425;0.38433534;0.35792896;0.27215007;0.15863718;0.062374186;0.010971109;-0.001476452;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;-0.0027553018;0.024892341;0.079316504;0.14605883;0.16954845;0.14067346;0.06872112;0.049634397;0.07984808;0.13231014;0.13954628;0.10354647;0.04207318;0.007527818;0.0016843524;0.025223255;0.07000044;0.12360172;0.16823676;0.19437066;0.18201283;0.1687012;0.159878;0.15176235;0.12939712;0.10297221;0.05681859;0.029133836;0.014138316;0.0058835433;-0.0002449157;0.00016698797;-0.0000166988;0.000011132533;-0.0000037108414;-0.0019853015;0.004434458;0.010633422;0.016735906;0.016338844;0.011564845;0.0029872293;0.0018368678;-0.00018368677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;-0.0025159526;0.022487717;0.07462972;0.14040905;0.16526245;0.13878092;0.069294445;0.04973459;0.07983695;0.13231014;0.13954628;0.10354647;0.04207318;0.007527818;0.0016843524;0.02523244;0.069901176;0.123484835;0.16818157;0.19506644;0.18258892;0.16891073;0.15898737;0.15036337;0.12866236;0.10375891;0.058098827;0.030391812;0.01468381;0.00582788;-0.0002449157;0.00016698797;-0.0000166988;0.000011132533;-0.0000037108414;-0.0019815906;0.00439735;0.010577574;0.016459445;0.015897254;0.011068519;0.0026235667;0.0016531809;-0.00016531811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;-0.0010241929;0.008983952;0.032061692;0.05968985;0.08290953;0.08232507;0.05893841;0.029445548;0.020472726;0.03490327;0.071932845;0.099474736;0.11133923;0.106855385;0.104457214;0.105951995;0.108900286;0.10559913;0.09385746;0.082001634;0.07607112;0.08031134;0.07507409;0.06502512;0.05342502;0.054602843;0.06831961;0.09481801;0.11146336;0.113896936;0.09455973;0.060747996;0.025533577;0.0052345153;-0.0006634988;0;0;0;-0.00044390972;0.0037405307;0.0149718635;0.03284236;0.054413036;0.0750764;0.08664311;0.08411741;0.06556922;0.03866607;0.015184775;0.0026662415;-0.00035902415;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;-0.0008238074;0.0070802905;0.027029788;0.05272089;0.07862351;0.0824364;0.063035175;0.033294618;0.022882916;0.033169378;0.061234493;0.07749912;0.081782356;0.07866782;0.08586722;0.098102875;0.10686432;0.10626189;0.09384467;0.08386819;0.075663514;0.07731083;0.07028339;0.05462734;0.028810993;0.0105350865;-0.0011280966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;-0.00026161454;0.001964892;0.01068723;0.030141331;0.04266543;0.042080972;0.027402729;0.009924652;-0.0010575905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
