;meta[fps=30]
;meta[frames=153]
jaw_open_a;0;0;-0.012068572;0.0032914295;0.04370286;0.09650286;0.13258058;0.16323201;0.16228116;0.16314058;0.1451383;0.11022173;0.05460571;0.018889142;-0.00006400013;-0.0013257144;-0.0076982863;-0.00054857065;0.022628572;0.054430474;0.09586285;0.10491429;0.0764419;0.03862857;0.00752;-0.009615239;-0.001257143;0.00022857149;-0.007954286;0.009188572;0.020297144;0.03808;0.06326857;0.08150858;0.073142864;0.082331434;0.0851962;0.09609143;0.10761143;0.094110474;0.055222858;0.018605715;-0.0013866673;-0.0053942855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014628572;-0.00018285711;0.00053028547;0.005209145;0.045150857;0.10490515;0.14154515;0.15872917;0.17394288;0.13092573;0.09555012;0.08908725;0.05958857;0.06266667;0.090552375;0.07170286;0.04287238;0.026826665;-0.0011200004;-0.0064;-0.0015314285;0.01593143;0.04062857;0.068171434;0.108605705;0.13077714;0.14076573;0.13352;0.113851435;0.074262865;0.04562286;0.018285714;0.0010057142;-0.0056685717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0052114287;0.0003200003;0.013531431;0.051337145;0.09604572;0.105280004;0.079040006;0.040777143;0.0007771424;-0.009417143;0;-0.0096;0.004708571;0.030171428;0.07467886;0.10367543;0.114144005;0.10683886;0.120484576;0.13373259;0.1577783;0.14861257;0.12850286;0.10993829;0.08830629;0.059794288;0.034674287;0.007177143;-0.004434286;-0.0019200001;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;0;-0.0065828576;0.0011428574;0.02010667;0.061403435;0.09020344;0.10419354;0.10215469;0.10180116;0.08627201;0.07873677;0.07344;0.05902933;0.06606629;0.094290294;0.12445259;0.15848535;0.18923433;0.1551147;0.09690212;0.036596585;-0.0013333318;0.008959997;0.050834287;0.07401143;0.09348572;0.09240001;0.07453715;0.073721915;0.08562286;0.07424001;0.059093334;0.03190857;0.0019200004;-0.0077409525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0099352375;0.002346666;0.033554286;0.08104077;0.12924267;0.15435201;0.14461792;0.12446097;0.08618286;0.05381714;0.027433142;0.000045713925;0.004050286;0.03787429;0.04585448;0.054636195;0.061622858;0.06281905;0.08496763;0.09741715;0.06681904;0.030521903;-0.005531429;-0.0058057145;0.03170286;0.05645715;0.08642287;0.09705144;0.091291435;0.09501714;0.08608;0.07785143;0.0694656;0.08308526;0.1273294;0.18814859;0.23410147;0.27577007;0.284736;0.2874336;0.26496002;0.22992003;0.1619136;0.0888384;0.03339839;0.0010848002;-0.010771199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.009173334;0.00199619;0.03169524;0.07486476;0.116236195;0.13574095;0.14229333;0.14526477;0.14497526;0.14346668;0.102948576;0.071780585;0.066336006;0.059917722;0.05637029;0.052292578;0.02333943;0.028310858;0.06726857;0.08141715;0.07090744;0.043131433;0.00897143;-0.011680001;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;-0.00039759045;0.003301591;0.013836146;0.031034317;0.050907478;0.067272305;0.065506995;0.04937437;0.026431816;0.007767328;-0.001270063;0.002977475;0.01766892;0.029407382;0.032311384;0.023476921;0.009366278;-0.00097616407;0;0;0;0;0;0;0;0;0;0;0.00007633737;-0.001024193;0.00001272299;0.013995185;0.026368197;0.031171093;0.023464197;0.015092533;0.023645498;0.040506516;0.0439417;0.031584583;0.01222352;-0.0012818315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00077927724;0.006704964;0.026463617;0.04123808;0.042780727;0.02954892;0.00839075;0.014179664;0.05084306;0.09280142;0.11484955;0.10234693;0.061389558;0.025472824;0.004954772;-0.0006402797;-0.00060831336;0.004957157;0.02153191;0.05590309;0.08489497;0.09981758;0.096045285;0.08701238;0.08057255;0.08290351;0.07667954;0.065281615;0.047791958;0.028919643;0.013173345;0.0035548394;-0.0004127942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00039536392;0.002977475;0.01766892;0.029407382;0.032311384;0.023543717;0.008059001;0.004081186;0.01116911;0.013954469;0.0121500455;0.013545111;0.022788614;0.04760748;0.06320892;0.0704473;0.060115356;0.041483;0.021258682;0.008715183;-0.00091286766;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;-0.001960916;0.01723316;0.060659572;0.117826715;0.16151077;0.18641868;0.18365052;0.17858364;0.16864164;0.14878629;0.1082812;0.07858024;0.071225844;0.07215502;0.07257345;0.07447067;0.08548973;0.110334925;0.14949122;0.14558011;0.13868041;0.16829525;0.25097054;0.3475175;0.41102424;0.3597375;0.23989068;0.12478536;0.06508072;0.06889925;0.10635465;0.1309627;0.148042;0.17397764;0.20774616;0.21936496;0.20758513;0.15839046;0.09615644;0.042038027;0.014026989;-0.0015458316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000047233745;-0.00056680496;-0.001243822;0.012368085;0.032937665;0.058056;0.08134939;0.098168895;0.099064186;0.09850526;0.079427116;0.052477404;0.025542485;0.017763227;0.030712193;0.07749674;0.12898628;0.14767464;0.120799094;0.069385886;0.019184532;0.0065716924;0.03436851;0.058603242;0.079219095;0.089398205;0.104159944;0.14382268;0.19313832;0.21293114;0.19400543;0.13505988;0.06833147;0.024500713;0.0029628437;-0.0013215906;0.000071566275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00029914707;0.0020153066;0.014280336;0.040163;0.07302623;0.10236124;0.114543244;0.10269475;0.07353721;0.04074268;0.013470205;0.0128938565;0.041618172;0.0652088;0.06751801;0.044705067;0.032487746;0.051539645;0.09584584;0.12961511;0.14819516;0.1491341;0.14668582;0.1392966;0.12331656;0.10558673;0.08113754;0.053260338;0.024565125;0.006591254;-0.001084229;-0.00014313255;0.000014313256;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000047710855;-0.0009780725;0.003424579;0.01218217;0.05371446;0.08436868;0.091493495;0.06486289;0.02889687;-0.0029527713;0;0;0;0;-0.003005784;0.027091814;0.08799471;0.1521817;0.16990632;0.14300534;0.10458749;0.08954001;0.11325496;0.122229904;0.09843279;0.055005312;0.023860725;-0.0024650604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00072626513;0.005333012;0.030566752;0.08712531;0.14960001;0.17069882;0.1380063;0.074089654;0.018480001;-0.0021734943;0;0;0;0;0;0;-0.001200723;0.009661446;0.045162298;0.10003375;0.12885906;0.11667291;0.06845713;0.020754218;-0.0023100001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00009542171;-0.0010284339;-0.002708916;0.014525303;0.030800004;0.03909639;0.031690605;0.015352291;-0.0015426509;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;-0.00031171768;-0.00080865884;0.001296565;0.0032165658;0.007427013;0.01189045;0.022240378;0.028447628;0.038368385;0.03124405;0.026780615;0.016118966;0.010973367;0.005642542;0.0075015537;0.014521978;0.034244895;0.06289243;0.10686495;0.1559334;0.21024679;0.2391349;0.24032418;0.20936587;0.16142233;0.112862125;0.07278608;0.04602579;0.028390026;0.021779578;0.013932425;0.011167625;0.0066409414;0.0045266827;0.0022633413;0.0012062119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000040658826;-0.0001626353;-0.0003252706;-0.00062343536;-0.00027105885;-0.00005421165;0.0010164708;0.0021413649;0.0052856477;0.006912;0.009676801;0.007833601;0.0067900238;0.003456;0.0029952005;0.007919437;0.015025697;0.026961321;0.04380311;0.06888057;0.08845554;0.110402286;0.09966835;0.09592773;0.08693762;0.09819107;0.10349931;0.110637195;0.08528415;0.0680177;0.04164368;0.026916144;0.013729131;0.0060943062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0058539677;0.012552736;0.024643317;0.0375787;0.06175986;0.07592268;0.09332556;0.07737375;0.061744947;0.038025945;0.02386312;0.012314205;0.005694947;-0.00007951046;-0.00046215535;0;0;0;0;0;0;0;-0.00006776471;-0.00043369413;0.00025298842;0.0006415063;0.0029771302;0.004851955;0.010458355;0.013932428;0.022172619;0.021603394;0.023577606;0.01694118;0.013440003;0.007716143;0.004969413;0.0019245181;0.0009622591;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015479521;0.013931568;0.04643856;0.06965784;0.06965784;0.04643856;0.013931568;-0.0015479521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00007951808;-0.0013279521;0.0009820485;0.033517666;0.09234117;0.1461105;0.1755004;0.17836703;0.1439052;0.10834949;0.0893937;0.0685976;0.05223013;0.03949398;0.015771087;-0.0016433737;0;0;0;0;0;-0.0016062652;0.013788436;0.05324134;0.10190243;0.121503636;0.10220061;0.053658802;0.013987229;-0.0016261447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0003498796;0.0027513257;0.0125400005;0.04150844;0.079438575;0.0969723;0.0835417;0.048792295;0.013176146;-0.0015108435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;0;0;-0.0019103425;0.016224552;0.063212745;0.14099574;0.20668103;0.22184944;0.18369605;0.13916852;0.09974787;0.090511575;0.10451221;0.124848;0.12484504;0.1266307;0.0965788;0.076240405;0.08606858;0.124456145;0.15890764;0.19013624;0.16642432;0.109766036;0.07053871;0.06122429;0.08770951;0.110991344;0.102004595;0.07815594;0.06601034;0.06920631;0.0876724;0.108059786;0.10155466;0.08084073;0.04397721;0.01473576;-0.0016067955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00011021206;-0.0014450025;-0.0005877973;0.020153224;0.060307153;0.11962352;0.18301773;0.2206824;0.20078023;0.1529198;0.08770431;0.035809457;0.045650806;0.10055088;0.14774077;0.17546724;0.16211565;0.11050337;0.06766724;0.034581363;0.014717206;0.02702756;0.058134083;0.09278224;0.10433037;0.08520098;0.06701412;0.049196143;0.031980053;0.05067899;0.077473514;0.10136707;0.114242226;0.091008075;0.04475797;0.019369306;0.0030989256;-0.0010883907;-0.0003857422;0.00022599037;0.00007662891;-0.000007792771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010776292;0.0072617503;0.052620143;0.13374625;0.23024859;0.30084;0.3001464;0.22796421;0.13251832;0.050730947;0.006145529;0.009066705;0.040206995;0.06271884;0.06371334;0.056389987;0.069949776;0.10159177;0.1481662;0.1758684;0.17831533;0.15758769;0.124981605;0.07862055;0.042895135;0.046571463;0.057313994;0.058320746;0.040539492;0.018387234;-0.0018739764;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;0;0;-0.001560781;0.013256619;0.05163936;0.11515714;0.16876362;0.18082571;0.15078568;0.11862882;0.08982394;0.08297669;0.092207976;0.10308539;0.120345995;0.14503184;0.13368464;0.1098447;0.09784976;0.105412826;0.13148744;0.15792981;0.1383325;0.0912645;0.059218027;0.052055538;0.07198036;0.089772746;0.08162094;0.06281531;0.05451044;0.05803296;0.073515534;0.09384539;0.09128305;0.074658476;0.041843478;0.013952774;-0.001521446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0000857205;-0.0011388581;-0.0003673736;0.016495071;0.049140107;0.09739853;0.14913028;0.17999859;0.16396745;0.1244667;0.070804015;0.027448649;0.043042455;0.10308633;0.15738627;0.18893762;0.1737046;0.11637022;0.06784537;0.03235485;0.012691087;0.026142525;0.055829648;0.0881511;0.09868061;0.08002434;0.06468742;0.049580213;0.034891207;0.04572502;0.06548581;0.088128835;0.109744124;0.0969534;0.057616785;0.027140182;0.0054484457;-0.0013897113;-0.0005338049;0.0005299085;0.00030651572;0.000032469907;-0.000005195184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001028646;0.0070658186;0.049179073;0.12247456;0.20689254;0.26470378;0.25867662;0.19247814;0.10997939;0.041318394;0.0047535915;0.008541993;0.03820685;0.059881896;0.06128459;0.05275707;0.060037743;0.083585285;0.12203147;0.14476745;0.14676796;0.1299968;0.104285106;0.06880165;0.04254705;0.04075991;0.04291999;0.03820722;0.023692995;0.009867134;-0.0010241929;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;-0.0006456868;0.005688724;0.019749112;0.038897064;0.05836786;0.07686234;0.0878379;0.090821415;0.07728315;0.051076055;0.023367185;0.006103968;-0.00047647208;-0.00023155665;-0.00032729644;0.002430603;0.016019711;0.038622465;0.0669028;0.07815965;0.066190325;0.03838868;0.013765375;-0.0005083857;-0.0004119037;0.000027831335;0;0;-0.0009573978;0.008071085;0.03261832;0.06907736;0.09185451;0.09776589;0.09044068;0.08947587;0.09481206;0.09054459;0.06432006;0.032121066;0.008367953;-0.00097595184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011021207;0.0089171585;0.0430829;0.06917756;0.07821717;0.07152281;0.056241553;0.05495018;0.061451577;0.04775856;0.03662603;0.043633956;0.06056654;0.07714751;0.07091237;0.052391548;0.046256598;0.060618497;0.09521191;0.1283581;0.13205409;0.11133645;0.085333645;0.059052516;0.042565234;0.028268281;0.010330989;-0.0010993375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011911809;0.010709496;0.034833692;0.063344106;0.07946958;0.08040026;0.07196959;0.074271806;0.08305982;0.09234436;0.091548376;0.08259893;0.06369813;0.041130252;0.019164655;0.005388146;-0.0006178556;0;0;0;0;0;0;0;0;0;0;0;0
