;meta[fps=30]
;meta[frames=28]
jaw_open_a;0;0;0;-0.016883811;0.015542856;0.063954294;0.0904442;0.08687543;0.06295772;0.008734477;0.00018285641;0.0053485725;-0.0052845716;0.010610286;0.025645716;0.029920002;0.025645716;0.012822858;-0.008548572;-0.0009752383;0.00091428595;0.0012342859;0.0016076203;0.010864762;0.05211429;0.069744766;0.06814476;0.045394287;0.011314287;-0.012358096;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;0;0;0;0;-0.009654858;-0.0006034261;0.035776;0.089106284;0.13979886;0.16257372;0.14586514;0.113291435;0.082477726;0.04879772;0.029042283;0.039403427;0.062340565;0.09823847;0.13705143;0.15711543;0.1341745;0.096662864;0.041417148;0.0023619037;-0.011428572;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;-0.0006192869;0.006192869;0.012385738;0.014699713;0.020210318;0.021842027;0.018942164;0.0156587;0.007819808;-0.002185157;-0.0002767228;0.015708003;0.03762319;0.060576882;0.07332045;0.069726236;0.05123509;0.03290776;0.013735954;0.0028053974;-0.00035624095;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;0;0;0;0;-0.0016138196;0.015723111;0.035410997;0.056963183;0.07997292;0.10084882;0.10464302;0.09553143;0.06177123;0.024537688;0.004076892;0.000004771237;0.0006202411;0.0027648436;0.014005519;0.04107904;0.05907796;0.059631404;0.039141983;0.014060387;-0.0015005063;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0;0;0.00011132532;-0.0011980726;-0.0031913258;0.015007711;0.05329036;0.11606724;0.17763598;0.21884276;0.20560355;0.15311682;0.079732776;0.024897108;-0.0024936865;-0.0023314692;0.00023219334;-0.0000031807772;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;-0.002650603;0.024963379;0.06843857;0.097118095;0.091578335;0.057359047;0.012775905;-0.0020197595;0.0036578318;0.019020727;0.050732538;0.07045302;0.06838556;0.04373495;0.015426507;-0.0016539762;-0.00035518073;0.0022318074;0.018522413;0.05152772;0.09001183;0.11930363;0.11465448;0.08163062;0.040946513;0.011980725;-0.001354458;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0.0000333976;-0.00030336148;-0.0013025063;0.00079040957;0.015599461;0.026686907;0.04751921;0.054368507;0.04665644;0.039297834;0.04684012;0.06867045;0.1298042;0.21208698;0.30236456;0.37703288;0.4130689;0.40022105;0.35024503;0.2883467;0.24264504;0.1881806;0.13295585;0.07289397;0.023107426;-0.0025530611;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0.0000333976;-0.00030336148;-0.0012858075;0.00068186765;0.014681026;0.025173994;0.044989347;0.051555686;0.044363137;0.037650216;0.0458716;0.06733011;0.11808443;0.17600532;0.22512744;0.25659832;0.2616349;0.24208711;0.20889157;0.18022086;0.16705737;0.14273761;0.10849766;0.061468273;0.019559858;-0.0021560004;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;-0.0001335904;0.0006790844;0.008015422;0.028721934;0.043583862;0.045086753;0.030926174;0.011588966;-0.0012245786;0.00007792773;-0.00073697366;-0.002273263;-0.0008371661;0.011154798;0.04144642;0.062653884;0.063620195;0.042479515;0.01562785;-0.0016587473;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;-0.0001335904;0.00069021696;0.007926363;0.028276632;0.04286025;0.044307474;0.030369546;0.011377448;-0.0012023136;0.0000667952;-0.0006345543;-0.0019570992;-0.00040745025;0.011364089;0.040956587;0.06157403;0.06243124;0.041682426;0.015333951;-0.0016275763;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;-0.0035475672;0.03340873;0.09136247;0.1318515;0.13321188;0.12016456;0.080999196;0.10520058;0.13902083;0.16059569;0.17287432;0.18196124;0.17753494;0.20278406;0.22985226;0.23846328;0.22338818;0.1837517;0.14264297;0.10572788;0.07403393;0.042454656;0.013440679;0.0018053269;-0.000588168;0.00004824114;-0.000001855443;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;-0.0033434702;0.031482797;0.08613462;0.12426132;0.12729159;0.12154499;0.089536175;0.114945255;0.14749715;0.16762532;0.18009041;0.19091736;0.1861081;0.20919976;0.23569907;0.24354808;0.22700994;0.18553847;0.14316341;0.10573122;0.074145645;0.042540003;0.013327499;0.0015659773;-0.0007737102;-0.00004452997;0.0000074216687;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0.000022265065;-0.0003451085;0.00012245779;0.007058025;0.029779524;0.04601521;0.054705262;0.06312145;0.07327432;0.07837673;0.096689746;0.098668374;0.08521211;0.06290622;0.034280773;0.005440097;-0.0017248002;0.0035445984;0.018177198;0.042138852;0.06511417;0.06924435;0.05246094;0.026577804;0.0071003283;-0.0008215808;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0.000022265065;-0.0003451085;0.000100192745;0.007236146;0.030670125;0.047437944;0.056447495;0.065292306;0.0759684;0.081354685;0.09949515;0.10042509;0.08589676;0.06221323;0.032043137;0.006789916;0.015909316;0.037041645;0.060166698;0.0795039;0.08955194;0.08105133;0.060173187;0.029818486;0.007826169;-0.0009110121;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;0;0;0;-0.00086945086;0.0083438335;0.020083088;0.035351355;0.056528214;0.076419264;0.092613205;0.10794491;0.11626594;0.11654703;0.11212964;0.09568967;0.06980376;0.040996663;0.018811751;0.00495175;-0.00057889166;0;0;0;0;0;0;0;0;0;0;0;0;0;0
