;meta[fps=30]
;meta[frames=85]
jaw_open_a;0;-0.0095085725;0.007558095;0.029129144;0.06757487;0.080353536;0.06746516;0.02890972;0.0074758106;-0.009453716;0.00009142858;-0.0037028573;-0.0048;0.01814857;0.04973714;0.07021715;0.06765715;0.041645713;0.00864;-0.0030628573;-0.008868571;0.0004876185;0.03190857;0.048274286;0.049584765;0.03584;0.0070400005;-0.008838096;0;0;0;-0.000100571444;-0.0024640004;0.0015268581;0.0031908588;0.01685943;0.065983996;0.07669028;0.090207994;0.08397714;0.057554286;0.03638857;0.03881143;0.00969143;0.0069028577;-0.0004114287;-0.0017371429;0;0;0;0;0;0;0;0;0;0;0;0;-0.006112;-0.0025759998;0.027083429;0.06663543;0.09098286;0.085314296;0.049629718;0.011433144;-0.0039314292;-0.0032914286;0;0;0;-0.0097280005;0.005376;0.036205716;0.067437716;0.08853943;0.07943314;0.04011886;0.014372571;-0.00010971512;-0.004461714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.008228572;0.003190858;0.028188955;0.05800077;0.098332964;0.13053411;0.11208991;0.08002896;0.038506668;-0.004723808;-0.015024764;0.036205716;0.05915429;0.06326857;0.037942857;0.018163808;0.022308573;0.082148574;0.1317181;0.16186668;0.15858287;0.15462857;0.13766095;0.10100571;0.06069333;0.022140954;-0.0017828572;-0.006186667;0;-0.009906286;0.0032937136;0.041600004;0.069030866;0.089682296;0.09687086;0.10096458;0.08828343;0.085083425;0.054034285;0.021965714;-0.00051199767;0.005508573;-0.0043885717;0.00034285715;-0.00004571429;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0082560005;0.0011199997;0.03407543;0.06273372;0.10067201;0.10455314;0.08306286;0.070793144;0.07597715;0.07393524;0.09462096;0.096845716;0.099353924;0.08624153;0.08717259;0.08086706;0.07105067;0.053357713;0.032732956;0.002857143;-0.0028114286;-0.0016914287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;-0.00030789408;0.0018683573;0.018263716;0.031909022;0.036422465;0.02729061;0.011797939;-0.0024606076;0.0098157115;0.049686078;0.10507838;0.14935403;0.15494575;0.11607095;0.060979873;0.025770541;0.021170897;0.028567668;0.031652972;0.029284922;0.033730622;0.037446976;0.04029977;0.028203476;0.009010989;-0.0024427953;0.0017907476;0.012522508;0.0330668;0.055839032;0.061803058;0.061429307;0.052042205;0.038982946;0.025736824;0.014228805;0.00044848208;-0.00093513273;-0.000047710855;0.000009542171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00074142666;0.006151837;0.02745282;0.04345027;0.049729023;0.039342366;0.020232262;0.005417089;0.003339759;-0.00033397588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0010162411;0.0086666765;0.033660486;0.07055003;0.09787643;0.11953619;0.13422778;0.1663033;0.20725545;0.22960372;0.19658065;0.13750887;0.09415545;0.09572705;0.13036656;0.14088681;0.12078717;0.096788615;0.089956425;0.10325582;0.11977333;0.117126785;0.09648327;0.07274951;0.061895285;0.060755;0.05604593;0.042128682;0.017486027;-0.0037763137;0.018027546;0.055163287;0.087727375;0.110642895;0.13451597;0.16847417;0.20666766;0.22480112;0.20840672;0.17899299;0.14791317;0.114563294;0.07031243;0.029840272;0.0061232094;-0.0007757784;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016460244;0.013935385;0.055836003;0.113089025;0.16108851;0.16820936;0.12708738;0.070150696;0.025291523;0.0020467956;-0.0010806508;0.000057253023;0;-0.00012881929;0.0013740724;0.0013025058;0.003921831;0.0252997;0.05066893;0.078213766;0.10109657;0.110778466;0.10090436;0.08133609;0.046395395;0.016887596;0.0024434766;-0.0003578313;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;-0.00228588;0.020642897;0.06600531;0.118222184;0.15552677;0.17765403;0.16785207;0.15836078;0.16812241;0.19423084;0.1944217;0.16264628;0.09326516;0.02598969;-0.0029580726;0.00011132532;-0.0011980726;-0.0031913258;0.016582169;0.03822699;0.07735519;0.13112532;0.155267;0.13474604;0.09325275;0.046160623;0.04418176;0.09970431;0.16222061;0.28868225;0.43691438;0.53707993;0.5237073;0.39447445;0.20348519;0.07570175;0.014877832;-0.0034192775;-0.0015744581;0.00014313255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003323856;0.029994221;0.0980776;0.15649159;0.16387087;0.115380734;0.039536394;-0.0019720483;-0.0060910853;-0.0021247233;0.00021310843;-0.002716338;-0.005219569;0.015028917;0.035019767;0.045697458;0.03761842;0.017862946;-0.0018002898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.004725912;0.0055011404;0.008788408;0.0069174226;0.006425451;0.0037419677;0.002683483;0.0013417415;0.00081249897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006546071;0.018627841;0.03874041;0.06438868;0.10461381;0.1428182;0.17946671;0.17940505;0.15415998;0.112450115;0.07424573;0.04414329;0.02355637;0.00850515;0.001484725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0008269881;0.008397111;0.015267473;0.018130124;0.013359038;0.005725302;-0.0020992777;0.00012722892;0;0;0;-0.0016142171;0.015871808;0.03505157;0.045126513;0.03777109;0.019481933;0.0034749412;0.01811422;0.049317118;0.08376434;0.11275664;0.11029158;0.08198314;0.042717118;0.013311327;-0.0014790363;0;0;0;-0.0000058313294;0.00006997589;-0.00023855365;0.0011848207;0.013820245;0.047138322;0.07064864;0.07237312;0.049062658;0.017971085;-0.0019084341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001235711;0.010520242;0.043082893;0.06763013;0.07063591;0.04909446;0.017132966;-0.0018368675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.0021597112;0.019923521;0.058085103;0.10475341;0.132299;0.13514449;0.12270054;0.11357408;0.09478534;0.07344131;0.04559514;0.020618564;0.020147655;0.04729656;0.09505512;0.12261408;0.12271316;0.10667378;0.081744336;0.073608294;0.072591536;0.065557055;0.11422646;0.21899824;0.31851062;0.37783444;0.38827154;0.36127332;0.33753124;0.30045524;0.24073394;0.17036137;0.13110875;0.12917177;0.14431526;0.16145325;0.17516705;0.18934654;0.23406373;0.29574686;0.32336667;0.28157508;0.18580195;0.07850661;0.015863854;-0.002019441;0;0;0;0;0;0;0;0;0;0;0;-0.0003785061;0.0039186515;0.0054685785;0.014447244;0.018741619;0.027534926;0.036420073;0.04728821;0.05155726;0.06264275;0.083436094;0.10834105;0.13366349;0.15483311;0.19028057;0.25200155;0.32026184;0.35124525;0.35904586;0.34092134;0.2984342;0.23100638;0.13985418;0.051697884;0.0074444814;-0.0036737365;-0.0018241444;0.00003975913;0.0000111325235;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.0021931087;0.020008499;0.06123078;0.110750146;0.13890989;0.13903384;0.121383935;0.10763118;0.088548526;0.06815707;0.041888006;0.018800618;0.017368976;0.039027315;0.07759598;0.10003694;0.101387314;0.09251505;0.07531157;0.07118697;0.06973047;0.06487854;0.09665783;0.16428925;0.22343944;0.25521225;0.2547361;0.23693447;0.22653827;0.20955065;0.17986062;0.13796537;0.115801655;0.12259467;0.14300798;0.16272126;0.17398478;0.17856582;0.20520595;0.24756302;0.26526597;0.22967528;0.15149151;0.06409221;0.012913736;-0.0016453881;0;0;0;0;0;0;0;0;0;0;0;-0.00031171093;0.0032106221;0.004749695;0.011416412;0.01411605;0.022017365;0.031048626;0.04196853;0.048467148;0.061629694;0.08146712;0.10405058;0.12642956;0.14643845;0.17502233;0.21276607;0.2434852;0.24161343;0.22585422;0.20153704;0.1711111;0.13030554;0.077828266;0.027768247;0.0034956154;-0.002174554;-0.00092028937;0.00008906026;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0.0000857205;-0.00148174;0.00453094;0.010347688;0.013898965;0.011633497;0.006331071;-0.0013481496;0.005755519;0.027115136;0.06722194;0.11504358;0.14192866;0.12707785;0.083182275;0.03503408;0.0063195676;0.006705495;0.02792039;0.05084227;0.07403134;0.07612425;0.05856825;0.031282417;0.011177062;-0.0012023136;0;0;0;-0.00002040963;-0.00052656885;0.0074866274;0.016303593;0.03239567;0.061212223;0.07584873;0.07877231;0.064326555;0.03745819;0.013581689;0.007389218;-0.0012941569;0.0002115181;-0.000013915664;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0010798556;0.00962964;0.03240309;0.058902226;0.07152651;0.062342178;0.03588015;0.013748677;0.0021597112;-0.00030428922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
