;meta[fps=30]
;meta[frames=49]
jaw_open_a;0;-0.007211428;0.0011485701;0.029005716;0.06119429;0.079885714;0.07751429;0.05181715;0.030822858;0.019108573;0.012468572;0.0053485716;-0.00026285718;-0.00144;0;0;0;0;0;-0.0007314286;-0.0031085713;0.0010057142;0.015830858;0.04066972;0.09083201;0.113264;0.09850286;0.062182862;0.02048686;-0.01279543;-0.0137600005;0.014468572;0.04274286;0.053278476;0.053674668;0.04517486;0.034727626;0.0642362;0.09255316;0.0840442;0.057493348;0.026048008;0.0006034296;-0.008990479;0.0035200003;0.00672;0.0077257147;0.006537143;0.003154286;-0.0024228573;0.00009142858;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;-0.01064;0.0065428577;0.04081143;0.072291434;0.08266286;0.06509143;0.021040002;-0.00053142844;-0.0054857144;-0.010490287;0.0010148585;0.031109719;0.072441146;0.11388345;0.1414583;0.14115658;0.1368823;0.13104002;0.11915888;0.11132801;0.10455773;0.09658972;0.09538286;0.07728458;0.041773718;0.022916572;0.024928002;0.04935544;0.084891446;0.097456016;0.09228343;0.08530058;0.08845867;0.08721372;0.08462628;0.08467048;0.09376001;0.10476344;0.097383626;0.06330057;0.027469717;0.0010209517;-0.019657144;0.006750475;0.053714287;0.07702858;0.07669334;0.05270858;0.005074288;-0.011489525;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;0;0;0;0;0;-0.00061833265;0.005022999;0.022343948;0.052924696;0.09175466;0.12932982;0.15551257;0.16860154;0.1676397;0.15403354;0.14796756;0.155399;0.17079721;0.17927065;0.15544386;0.10324628;0.05013456;0.013864773;-0.0015935424;0;0;0;0;-0.00006997592;0.0003918651;0.003764705;0.013834239;0.034505125;0.058639824;0.06700194;0.05535795;0.030845385;0.0085160695;-0.0009726653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0;-0.0015869824;0.013479509;0.053470742;0.107619576;0.14946258;0.16143563;0.14141853;0.11136428;0.07932407;0.048852216;0.022316512;0.005288748;-0.0013522449;-0.0027925163;-0.0042324304;-0.0011035515;0.011447742;0.035917684;0.06890544;0.097507626;0.10279494;0.0937554;0.09244645;0.124323495;0.16352107;0.169655;0.12593518;0.06085351;0.020824356;0.028161328;0.06771602;0.09796707;0.11017772;0.09964173;0.0912055;0.094677895;0.11503849;0.1271017;0.113455445;0.07762079;0.037409123;0.009871853;-0.0015501257;0.004022025;0.007872291;0.009733014;0.0076575917;0.0037214467;-0.0005439038;0.000014313256;0;0;0;0;0;0;0;0;0;0
jaw_back;0;-0.003944097;0.03790513;0.09409034;0.13090721;0.119386174;0.07216607;0.012425269;-0.001422237;-0.0006043373;0.00040667836;0.00013177293;-0.000013631681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00006361446;-0.0006520483;-0.0023590368;0.009552773;0.0380828;0.08438142;0.12905255;0.1586757;0.20324293;0.21409449;0.18448089;0.11848406;0.04692627;-0.0049142176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.039073132;0.04187859;0.03724687;0.027783528;0.0182592;0.010815248;0.00585487;0.0023920943;0.00040997643;-0.00015585884;-0.000023717652;0.0000474353;0.000020329415;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0002832565;-0.00068876054;-0.0010614663;-0.00024747648;0.0012999984;0.0044784355;0.009234161;0.017552959;0.02598804;0.032312114;0.031760506;0.025737578;0.01842956;0.011649296;0.006869715;0.0032768303;0.0009839435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;-0.0015108435;0.01431723;0.03795796;0.055368435;0.052819885;0.0335288;0.0074985554;-0.0010297593;-0.0010854217;0.0002226506;0.00043734946;0.00015108437;-0.000015903615;0;0;0;0;0;0;0;0;-0.0014750605;0.012841375;0.0485935;0.07506109;0.07723194;0.052935183;0.01761723;-0.0019092292;-0.0014366269;0.01411181;0.031404346;0.039732534;0.032549407;0.016274702;-0.0014366263;-0.0019084341;0.0039600004;0.0074746995;0.009224098;0.007236146;0.003498796;-0.0017440967;0.011392291;0.030640969;0.04323133;0.04050121;0.025180725;0.0053701214;-0.0006573495;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;-0.0009170424;0.00727511;0.034044676;0.0894179;0.16615443;0.23991302;0.28022948;0.2727651;0.21215127;0.12992388;0.057492565;0.01412106;-0.000062342144;0.0014527956;-0.00052768184;-0.004835972;-0.008353851;-0.00657376;0.009335737;0.033742692;0.048165996;0.04456574;0.026908437;0.007473268;-0.0010943277;0.0016776726;0.011443687;0.03213962;0.05749953;0.07835912;0.10462911;0.12238215;0.12914461;0.12171383;0.11207937;0.10819077;0.12365645;0.15762366;0.1632237;0.13520831;0.08234437;0.030995933;-0.003707133;0.004252627;0.008238073;0.010130604;0.007904097;0.003785061;-0.0006456868;0.000022265065;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;-0.0008085001;0.006518097;0.029185323;0.07489829;0.13734622;0.19688857;0.2288765;0.22246835;0.17287847;0.1052636;0.05054353;0.029672986;0.041648086;0.06634767;0.07862774;0.074415185;0.059619833;0.04231409;0.027104821;0.014143883;0.005189765;0.00044819593;-0.00095272186;-0.00065392494;-0.00020205547;0.0018123763;0.012221295;0.03430768;0.06126233;0.08378343;0.109419994;0.12828907;0.1387132;0.13629706;0.13092376;0.12833583;0.13964091;0.16606955;0.16472475;0.13181993;0.07854706;0.029091159;-0.003495615;0.0040188436;0.007904097;0.009796628;0.007737109;0.0037850605;-0.00051209645;0.000011132533;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;-0.0009526267;0.008405061;0.029736584;0.051508635;0.0578017;0.044889547;0.020207139;0.0033159042;-0.0012118561;-0.00060147484;0.0020461592;0.008817284;0.021372236;0.037880674;0.055565815;0.0718015;0.087247886;0.101764716;0.11422313;0.11870842;0.119127005;0.122357644;0.1372001;0.15997002;0.15700765;0.12054583;0.065693066;0.019439626;-0.0030464171;-0.00057889184;0.014806268;0.02861061;0.03459657;0.026098885;0.010658954;0.00083494;0.015652563;0.038659945;0.051897645;0.04787857;0.029299265;0.0094904825;-0.0016507319;0.0061933985;0.011540724;0.013897112;0.010483135;0.004712772;-0.0013173493;0.000070506016;0;0;0;0;0;0;0;0;0;0
