;meta[fps=30]
;meta[frames=39]
jaw_open_a;0.055277724;0.09414172;0.149232;0.2046126;0.24372342;0.233184;0.19790858;0.123833135;0.058825146;0.022646861;0.009394284;-0.014080001;0.009645714;0.021942858;0.024594286;0.02057143;0.0010514287;0.0045028576;0.02619429;0.029920002;0.025645716;0.012822858;-0.008548572;-0.00080457143;0.00040228566;-0.0014262852;0.0014445704;0.03164343;0.048630863;0.07777829;0.13381486;0.13651201;0.10576457;0.07076571;0.0113828555;-0.01782857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;-0.008685715;0.004525714;0.03241143;0.057097152;0.07657143;0.094171435;0.08973715;0.0952;0.102960005;0.09178666;0.09588344;0.09239772;0.099473536;0.11985371;0.143264;0.14576153;0.14858058;0.11452571;0.07947429;0.041977137;0.04323657;0.039897136;0.06097372;0.10001371;0.13854173;0.12583315;0.104448;0.047113147;0.0026605711;-0.0121965725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_chew;0.11379505;0.14319715;0.1283691;0.07747813;0.03088085;0.00426516;0.0065811398;0.020349348;0.03127752;0.03517244;0.031856533;0.027972873;0.026733028;0.025788035;0.03188198;0.03499909;0.03094208;0.031301502;0.025015436;0.018585285;0.0156587;0.007815037;-0.002853109;0.007918092;0.020548109;0.0384664;0.05434075;0.061651964;0.051394135;0.037517905;0.016874377;0.0035134272;-0.0004408483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_front;0.03955826;0.040685426;0.03011151;0.01194799;0.0040649646;-0.0019788076;0.014298941;0.040005546;0.06549746;0.08018286;0.08805514;0.09508297;0.1081667;0.114789926;0.11732099;0.10594432;0.093110114;0.09317452;0.10052343;0.10455117;0.09553143;0.06177123;0.024537688;0.0041403477;-0.0007232964;-0.000083016705;0.0062892437;0.027467135;0.05303061;0.09314493;0.14590646;0.1642904;0.14152087;0.088871;0.02862651;-0.0031346027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;-0.0029262656;0.029342175;0.057730127;0.07042121;0.06803567;0.0501123;0.02379181;0.021469882;0.010098796;-0.001828916;-0.0013093979;-0.0031754223;0.015007711;0.05329036;0.11606724;0.17826098;0.21322241;0.18666871;0.12626676;0.05419157;0.0094069885;-0.005510603;-0.00039759034;0.00006361446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_up;0.0050654123;0.00821986;0.016463436;0.024205556;0.042505417;0.051514737;0.067015916;0.053737417;0.045598876;0.027288849;0.018432003;0.00927699;0.0047875773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0.07314153;0.12369436;0.18279617;0.23913075;0.2777792;0.26996917;0.20979995;0.118626386;0.04401988;0.0063269907;-0.000927711;0;0;0;-0.00047710852;0.0036578318;0.019020727;0.050732538;0.07045302;0.06838556;0.04373495;0.015426507;-0.0016539762;-0.000562988;0.0039981687;0.025849735;0.062599815;0.10039953;0.1090511;0.08480762;0.043248296;0.012077207;-0.0013804339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0.012551932;0.009156508;0.003826808;-0.0014249643;-0.003451085;0.015287749;0.0463336;0.07764941;0.090774655;0.09185451;0.0726843;0.056772202;0.048363805;0.05101037;0.07168238;0.08658327;0.07605189;0.05403731;0.04721158;0.068515345;0.12957709;0.2145183;0.30634782;0.3693373;0.39050028;0.36242795;0.30876747;0.25917646;0.21778573;0.19270858;0.20464267;0.1959103;0.15481567;0.09299004;0.02914497;-0.0032173018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0.00012245784;-0.0028387955;0.012468435;0.040533546;0.07097546;0.08703413;0.08993973;0.07494976;0.058679577;0.051677212;0.054163106;0.073530376;0.084789075;0.074120395;0.052064065;0.046606343;0.06714642;0.11810781;0.17600532;0.22273503;0.24740548;0.24533759;0.22025545;0.18979074;0.17129627;0.1590115;0.16176014;0.18631849;0.1826804;0.14546655;0.08656657;0.026985256;-0.0029835186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0.061389457;0.07853211;0.07142711;0.042281352;0.033820074;0.04604211;0.06800256;0.0720604;0.052686974;0.02024637;0.0041784113;-0.0028202413;0.008739037;0.018101497;0.021908822;0.017711855;0.016030844;0.027118847;0.043650653;0.045086753;0.030926174;0.011588966;-0.0012245786;0.00007792773;-0.00079040986;-0.0020261207;0.0025716145;0.025215184;0.04375085;0.049061067;0.03561297;0.014338701;-0.0014917593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0.061389457;0.07853211;0.07142711;0.042214558;0.034447208;0.047793638;0.07042202;0.07419415;0.053837337;0.020253787;0.0039149406;-0.002892603;0.008802123;0.018212821;0.022047982;0.017834317;0.015997449;0.026667979;0.042927045;0.044307474;0.030369546;0.011377448;-0.0012023136;0.0000667952;-0.0006846507;-0.001736675;0.0028777593;0.025076026;0.04313856;0.048187163;0.034939453;0.01407152;-0.001463928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0.025373824;0.08065518;0.17540582;0.28546816;0.36569434;0.3500411;0.28839564;0.22008827;0.18749484;0.19766681;0.20837502;0.16465385;0.110821;0.09019244;0.12621509;0.18688738;0.22176003;0.2173599;0.18531251;0.17689814;0.20312141;0.22698675;0.22710364;0.20034271;0.15360779;0.1116682;0.07941393;0.052011188;0.054516006;0.09610048;0.17770416;0.21567945;0.1861916;0.10159548;0.030302754;-0.0033954224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_out;0.023938285;0.076082505;0.16551235;0.26941565;0.34510016;0.3301736;0.27369106;0.21318518;0.18704548;0.20054977;0.21172962;0.1671958;0.116675995;0.09922575;0.13586886;0.19587505;0.22982743;0.22435483;0.1941584;0.18548152;0.20955043;0.23272002;0.2317153;0.2032828;0.1547689;0.11179345;0.079302594;0.054939047;0.026634581;0.03692661;0.09732505;0.14426425;0.14271908;0.0940699;0.026929596;-0.003028049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_in;0.115959235;0.11661327;0.08064128;0.026932377;0.0029334219;-0.0016281327;0.008338265;0.048805013;0.12698878;0.20072511;0.2560009;0.29014158;0.28116506;0.25222734;0.1988567;0.13972811;0.10156672;0.09296405;0.092589274;0.0988888;0.08521211;0.06290622;0.034280773;0.005440097;-0.0018851086;0.0049873744;0.023183499;0.04820386;0.060171336;0.05269584;0.029423283;0.008015423;-0.00091843394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0.12471219;0.12693869;0.089269;0.03140487;0.004141302;-0.0018452171;0.00915094;0.050229985;0.12626517;0.19744103;0.2511026;0.2860189;0.27610722;0.24765338;0.19399364;0.13781703;0.10324403;0.09747088;0.095275916;0.10064551;0.08589676;0.06209726;0.03279644;0.014002497;0.018350122;0.03566789;0.05580367;0.0742911;0.0745657;0.061672;0.032573786;0.008667789;-0.0010019279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;-0.0012579762;0.011778218;0.03241793;0.054015044;0.07037987;0.07139292;0.05368107;0.033930477;0.020608172;0.025268992;0.040418513;0.054079987;0.06746777;0.07787243;0.092400946;0.10807183;0.11517718;0.11239682;0.10401404;0.07902428;0.048562884;0.02101822;0.0054994705;-0.0006456868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;-0.0013804339;0.012757882;0.037182655;0.06318825;0.0827815;0.083972685;0.06307692;0.039054777;0.023839207;0.028031714;0.043789815;0.058017187;0.071952336;0.082748115;0.098882675;0.11673851;0.12647669;0.12595625;0.11767142;0.10109341;0.082544945;0.065822214;0.058345597;0.04802574;0.03322838;0.019319393;0.007147085;-0.0007614651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0.03336475;0.05647311;0.08357247;0.109327026;0.1273172;0.118998416;0.08727125;0.043475874;0.0116034355;-0.0013442532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0.03336475;0.05647311;0.08357247;0.109327026;0.1273172;0.118998416;0.08727125;0.043475874;0.0116034355;-0.0013442532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000038168684;-0.00041985553;-0.0007681448;0.0027743857;0.016913496;0.028030124;0.030632751;0.021813398;0.008607037;-0.0008993495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0.14992821;0.17708531;0.14979652;0.08255743;0.030204786;0.014822139;0.038760483;0.08046702;0.11595234;0.13067526;0.12702058;0.122286886;0.11780127;0.10434744;0.08993973;0.07678107;0.06930955;0.07130387;0.073447675;0.07291872;0.07236304;0.070650235;0.066866755;0.07162115;0.07790418;0.080381334;0.08346918;0.09455337;0.09325085;0.078236245;0.047207024;0.015418238;-0.0016851472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0.00007633737;-0.0008874219;-0.0003172772;0.0010353253;0.00026718076;0.0034471094;0.0061356155;0.0071518575;0.006457664;0.004191875;-0.0013244533;0.0054581217;0.01138858;0.014589978;0.01081605;0.016854335;0.017177816;0.022877354;0.018702654;0.010925785;0.0010925783;0.0024189397;-0.0020420244;0.00299147;0.035854705;0.06340772;0.07243939;0.05138936;0.04696656;0.07232487;0.13425833;0.1764061;0.19141594;0.1570832;0.1103552;0.057501115;0.017271329;-0.0019370605;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;-0.0002671808;0.0016921448;0.01354829;0.04144642;0.06801421;0.08683376;0.094864026;0.092292406;0.08962839;0.09044255;0.0876724;0.08429461;0.07825428;0.066951044;0.05553593;0.052066855;0.057432733;0.07368902;0.091178775;0.10597837;0.11211017;0.11287162;0.105536394;0.08701743;0.05942323;0.029180596;0.007982026;-0.0009195473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0.031783383;0.028332293;0.016420484;0.002014988;-0.0007013495;-0.00047869884;0.0038518559;0.020561786;0.061009057;0.096936524;0.11930177;0.12266658;0.12223337;0.124372646;0.13042596;0.122697204;0.10781858;0.08613055;0.072660185;0.058829866;0.040119793;0.022662124;0.008870771;-0.0027022369;-0.00042897367;0.008008744;0.025920987;0.05188873;0.06440169;0.05677146;0.033462167;0.010168455;-0.0011310653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0.06736729;0.085983105;0.07815505;0.04808419;0.01955485;0.0019426277;0.010245713;0.034536343;0.057314392;0.07440984;0.07585707;0.0579003;0.037271716;0.018056968;0.00268294;-0.0019073737;-0.000530651;0.014070593;0.041188512;0.07698609;0.10494174;0.11099135;0.08750635;0.054110598;0.021242727;0.0031403017;-0.0018183135;0.000115036164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_back;0;0;0;0;0;-0.0011689159;0.010152869;0.03768362;0.06909962;0.09646338;0.10459014;0.084251;0.06762679;0.049883768;0.041346226;0.035896853;0.028872224;0.012891472;0.0075556496;-0.000746993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_out;0.06465964;0.08089777;0.072401196;0.043553248;0.017794795;0.0013153089;0.013644255;0.03844108;0.06074878;0.06314929;0.046603557;0.018513398;0.0049762414;-0.0005816748;0;0;-0.00072361453;0.006239784;0.02322246;0.04963996;0.06877122;0.06774145;0.046311326;0.021219717;0.0048248395;0.008405062;0.027949335;0.055684928;0.06878792;0.060634445;0.035584025;0.01125499;-0.001240164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_out;0.10658008;0.10962761;0.07873483;0.02941493;0.003222868;0.008861495;0.03222868;0.067151435;0.09685582;0.116552055;0.12948526;0.15829626;0.17175084;0.16762419;0.13349298;0.0837723;0.039417513;0.023760535;0.035614826;0.062459815;0.07597581;0.062100973;0.03029904;0.016646845;0.022253932;0.034844823;0.054042876;0.090841465;0.1087871;0.1065105;0.06804204;0.022988679;-0.002488121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_blow;0.009285724;0.007442892;0.0038287954;-0.000239747;0.00021469884;-0.00005248194;0.0003864579;-0.00016221688;0.0028387953;0.0054628914;0.0069180722;0.0055487715;0.0031532098;-0.0010191038;0.0014694942;0.0036474946;0.0051957117;0.0033063618;0.0003621253;-0.0034348634;0.0023036392;0.021468293;0.057030372;0.08650534;0.10579563;0.103125416;0.08177879;0.05173287;0.026875526;0.005520146;-0.0012357112;-0.0005773013;0.00005248194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_up;0;0;0;0;0;0.000022265061;-0.00016698797;-0.0018813977;0.00712482;0.01575253;0.020650847;0.017055038;0.008850361;-0.0008794699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_up;0.11426976;0.1460391;0.13278572;0.081803516;0.033204447;0.004778529;0.0057158875;0.014736467;0.018405639;0.015140244;0.0077259773;0.0015251572;0.0026402653;0.011755584;0.035850465;0.053193096;0.053267308;0.047710318;0.032783452;0.022183051;0.018925304;0.009462652;-0.00094626524;-0.00032061696;0.0022710366;0.014434443;0.038578678;0.070157215;0.08767982;0.09479574;0.09965842;0.0927518;0.07410257;0.04700155;0.015151377;-0.0016587473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_up;0.11426976;0.1460391;0.13278572;0.081803516;0.033204447;0.004778529;0.0057084654;0.014810684;0.018554073;0.015325787;0.0078744115;0.0015993741;0.0030492002;0.00798388;0.023604682;0.034946878;0.035121284;0.035932105;0.02972646;0.023131546;0.019370604;0.009685302;-0.00096853025;-0.00032061696;0.0022710366;0.014434443;0.038578678;0.070691586;0.0837723;0.07140629;0.040989984;0.012987212;-0.0014316436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_center_down;0.034435146;0.05823483;0.08619418;0.112815954;0.13146126;0.120618194;0.11109375;0.1054646;0.11543935;0.13390654;0.13726412;0.10223005;0.07906064;0.0638395;0.08133985;0.10418381;0.116841495;0.121762075;0.13705927;0.15584894;0.1833027;0.19283216;0.18338901;0.16416588;0.13792984;0.11195042;0.08985624;0.08475196;0.0745156;0.056041162;0.034697875;0.013419153;-0.0014138315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_right_down;0.02410193;0.042025305;0.04731326;0.035145406;0.014127183;-0.0027274704;0.012468436;0.025716148;0.03924217;0.039075185;0.028721934;0.010583326;0.008369067;0.018386861;0.035798512;0.057787117;0.086562864;0.12627724;0.16002384;0.18151091;0.16832666;0.13656834;0.0919575;0.0537551;0.022779386;0.0061601866;0.0024480424;0.018535664;0.029412145;0.03292335;0.025072685;0.010538054;-0.001086535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_left_down;0.018535666;0.03222868;0.03623639;0.026885066;0.01080969;-0.0022933017;0.011622363;0.023534173;0.035679765;0.035290126;0.025827475;0.009336483;0.007425399;0.023411343;0.05114656;0.080484495;0.10742152;0.13577978;0.15380706;0.16775018;0.15667368;0.13056234;0.09132573;0.05545671;0.022643568;0.0048983144;0.0012691086;0.016164439;0.03191697;0.05490008;0.08041028;0.086421855;0.07063036;0.04333895;0.013770943;-0.0015140245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_lower_in;0;0;0;0;0;-0.002397205;0.02221682;0.06550753;0.094923384;0.09160218;0.05879832;0.013466654;0.012803525;0.028065484;0.047598995;0.053612422;0.046669435;0.033935666;0.030211098;0.016862446;0.029061476;0.08466291;0.19623315;0.29881385;0.36501345;0.3554747;0.28181446;0.17846563;0.092839755;0.019081159;-0.004286025;-0.00208735;0.00018925306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_center_up;0.08272072;0.09625165;0.08007096;0.04283019;0.015664587;0.0006626092;0.016974773;0.054639358;0.0920618;0.117776625;0.12682736;0.11879989;0.114028305;0.10168418;0.091432415;0.08104113;0.07252103;0.06598716;0.06795075;0.075216584;0.09651627;0.1176319;0.13991924;0.15836418;0.16919334;0.1697021;0.15934327;0.14339815;0.11430327;0.07457238;0.035575118;0.010172908;-0.0011600099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
