;meta[language=zh]
; id      |key(hex)|key(str)| text
2114670650|00000000||我得出去透透气。
2114670651|00000000||一封信？
2114670652|00000000||雷吉斯…他想尽量保护她，避免冲突。
2114670653|00000000||嗯, 我应该去孤儿院看看。
2114670654|00000000||回家去吧。我是一名猎魔人，需要检查尸体。
2114670662|00000000||我听说守卫们在搜捕欧立安娜。
2114670663|00000000||但愿他们已经抓到了那怪物，或者
2114670655|00000000||那个女人转过身来。
2114670656|00000000||她在找雷吉斯，但雷吉斯已经离开了。
2114670657|00000000||渔夫应该会知道些什么。
2114670658|00000000||这些足迹通往了房子
2114670659|00000000||房子看上去有人居住…尽管此刻没人在家，我应该到四周去看看。
2114670660|00000000||有趣…或许雷吉斯是对的
2114670661|00000000||我先躲起来，看看会发生什么…
2114670700|00000000||特莉丝？ 我应该和她谈谈。
2114670705|00000000||我一直在想我们的事。
2114670706|00000000||我在找…
2114670707|00000000||我不是叶奈法，杰洛特！但我可以变成叶奈法！
2114670708|00000000||你觉得我怎么样?
2114670709|00000000||你不喜欢我…
2114670710|00000000||你知道吗，只要你多说一句话，我就让你知道什么叫痛苦！
2114670711|00000000||我是你的噩梦！
2114670720|00000000||[杀了她]
2114670721|00000000||[饶了她]
2114670722|00000000||是你干的吗？
2114670723|00000000||去你妈的！
2114670724|00000000||帮我，我会报答你的。
2114670725|00000000||是的。
2114670726|00000000||不行。
2114670727|00000000||杰洛特，不要…
2114670729|00000000||我肯定是疯了…
2114670730|00000000||我警告过你，你这是癞蛤蟆跳油锅——找死。
2114670731|00000000||这回你可惹大麻烦了。
2114670732|00000000||你要是敢轻举妄动，他们就会把你的脸涂上蜜，丢进蚁丘，让你痛苦嚎叫到连暴风骑士都能听到。
2114670733|00000000||你是幽灵吗？
2114670734|00000000||抱歉了，我的朋友…
2114670735|00000000||你想为此献出你的灵魂吗？
2114670736|00000000||你已经没有我需要的东西了。
2114670737|00000000||是你干的吗？
2114670738|00000000||我等了又等，结果等得一场空…
2114670739|00000000||去你妈的！
2114670740|00000000||致命的错误。
2114670755|00000000||一名猎魔人。
2114670756|00000000||一个过路人。
2114670757|00000000||利维亚的吸血鬼。
2114670758|00000000||成交。
2114670759|00000000||你为什么对孩子感兴趣?
2114670761|00000000||欧立安娜会杀了你。
2114670762|00000000||你到底是谁？！
2114670763|00000000||我？流浪汉，陌生人，变种人，我是什么都可以，你也可以称呼我的名字，利维亚的吸血鬼。
2114670764|00000000||真好笑，你这个白痴…
2114670765|00000000||你说你只是路人，却背着了两把剑?看上去你应该有两下子。
2114670766|00000000||猎魔人？那么你很了解追踪术，对吧？
2114670767|00000000||请进，我们正好可以谈谈。
2114670784|00000000||我在找一个红发女人。
2114670769|00000000||这么巧，我们也正在找她。
2114670770|00000000||你们为什么找她？
2114670771|00000000||我们老大有话要问她，是关于孤儿院和孩子们的事
2114670772|00000000||孤儿院遇到了袭击，几乎没几个孩子活下来的。
2114670773|00000000||几乎？说的没错，因为还是有人活了下来，我们很确定欧立安娜还活着。
2114670774|00000000||可她似乎并不想到这儿来，事情有些不对劲。我们人手不多，所以只能守在她曾经待过的地方。
2114670783|00000000||或许你能帮助我们，我们的爱德华男爵会给你一份不错的报酬。
2114670775|00000000||你们为什么对孩子们感兴趣？
2114670776|00000000||这不关你的事。
2114670777|00000000||欧立安娜会杀了你们的，她是个怪物而不是人类，现在只有我能帮你们，但我需要更多的情报。
2114670778|00000000||我只知道这么多了，剩下的去和我们老板谈谈吧。
2114670779|00000000||伙计们，这个没屁放的混蛋还想对我们吆五喝六，打死他！操他妈的！
2114670781|00000000||就这么定了，我在哪儿可以找到他？
2114670782|00000000||我们在露天古剧场附近的塞德·利加德湖岸边扎营了。
2114670790|00000000||哈哈，滚开，贱人！
2114670791|00000000||如果你决定帮忙，我们的营地在一个叫塞德·利加德湖岸边，附近有一个古剧场。
2114670795|00000000||有意思，吸血鬼嘴边的土匪儿子…
2114670796|00000000||你们在嘀咕些什么？去找男爵谈谈吧。
2114670800|00000000||肯告诉我了吗？
2114670801|00000000||男爵…会不高兴的…好吧，我把我知道的告诉你。
2114670802|00000000||几年前，我们老大爱德华男爵游访陶森特，在那里他邂逅了一个漂亮姑娘。
2114670803|00000000||而且他们生下了个小男孩。
2114670804|00000000||男爵和我们一起逃去了遥远的地方，很多我们的人被一群尼弗迦德人杀。
2114670805|00000000||我不觉得男爵很喜欢那个姑娘，因为他把她留在了那里。不过他最近说我们必须到陶森特去一趟。
2114670806|00000000||我们来到这儿，发现她应该是在一年前因为某种疾病死了。那男孩就被送到孤儿院，送给了欧立安娜。
2114670807|00000000||但现在这男孩和奥利安娜我们都没有找到。
2114670808|00000000||自从吸血鬼袭击之后孤儿院就被废弃了。现在只剩一片狼藉和一堆孩子的尸体…
2114670809|00000000||男爵很沮丧。但后来我们打听到欧立安娜还活得好好的，有人在城里看到过她和小男孩一起。
2114670810|00000000||男爵确信这是他的儿子，他想马上找到欧立安娜。但她神神秘秘的——每个人都认得她，可她住在哪儿，似乎没人知道。
2114670811|00000000||所以我们分兵几路，就在她可能出现的地方等着。
2114670812|00000000||老实说，我已经厌倦了在这里干等，如果你愿意帮助我们，我会非常感谢！
2114670813|00000000||我知道了。一言为定。
2114670814|00000000||你应该可以和男爵谈谈了。
2114670869|00000000||你选了个糟糕的藏身处。
2114670870|00000000||谈谈报酬吧。
2114670871|00000000||我不要报酬。
2114670872|00000000||我不接受强盗的委托。
2114670873|00000000||那个男孩？
2114670874|00000000||我同意。
2114670875|00000000||我不同意。
2114670877|00000000||滚远点儿，烂货，没你的事。
2114670878|00000000||等等！你在找什么？
2114670879|00000000||我是一名猎魔人。你的朋友委托我来的，我有事要和男爵商量。
2114670880|00000000||好吧。男爵还在鲍克兰，应该很快就会回来。在这儿等等吧。
2114670881|00000000||你好, 男爵！有什么新消息吗？阿尔弗雷德在哪儿？
2114670882|00000000||他死了。 被欧立安娜杀了。
2114670883|00000000||什么？！怎么会? 告诉我发生什么。
2114670970|00000000||不，糟了…
2114670884|00000000||她不是普通的女人。她可能是个女巫，也可能是个怪物，我也不太清楚到底发生了什么。
2114670885|00000000||你是…猎魔人？一定是命运让你来帮助我的。
2114670886|00000000||实际上是你的朋友让我来的，我叫杰洛特。
2114670887|00000000||他就是大名鼎鼎的利维亚的杰洛特，不会有错。
2114670888|00000000||我叫爱德华，这些人在我手底下工作…
2114670889|00000000||别这么有偏见，杰洛特，我们不是打家劫舍、滥杀无辜的人。
2114670890|00000000||我不相信，不过我来这里是为欧立安娜的事。
2114670891|00000000||当然，这个邪恶的女人，她偷走了我宝贝。
2114670892|00000000||所以我想和你做个交易，猎魔人。帮我把那怪物杀了，把属于我的东西带回来。
2114670893|00000000||那个孩子…
2114670894|00000000||我早该知道你已经清楚这件事了。对于一个猎魔人来说理应如此…
2114670406|00000000||我的人已经告诉你那孩子的事了吗？
2114670407|00000000||很好，那我们就直接跳过这个故事吧，你要接受这份委托吗？
2114670408|00000000||难以置信，他们拿我的这些怪事当成了笑话。
2114670409|00000000||没关系，我告诉你事情的真相。
2114670410|00000000||你有真心爱过一个人吗，猎魔人？
2114670400|00000000||我就曾经爱过一个女人…
2114670401|00000000||我是个平民出身的人，但我用剑很有天赋。
2114670411|00000000||经过战争后，陶森特公爵就把年轻的我封为骑士。
2114670412|00000000||这可是个稀罕事，所有贵族都想看看我这个出身卑微的骑士。
2114670413|00000000||这时我遇到了她，她是唯一一个对我的出身毫不关心的人。
2114670414|00000000||我们从相爱，到孩子诞生，我们都非常幸福，至少曾幸福过…
2114670415|00000000||突然传出她未婚先孕的流言，还说怀上了一个平民的孩子…
2114670416|00000000||就在那晚，我狼狈地离开了鲍克兰，我还让她保证，说这孩子不是她想要的。
2114670417|00000000||但她并没有照我说的做，她的家族很快因此没落，因为我，他们失去了一切。
2114670418|00000000||几个月前，我得到消息说她因病去世了，我们的孩子成了孤儿…
2114670419|00000000||我当初就不该把她孤零零地留在那座城市！
2114670420|00000000||悔恨伴随了我这么多年，现在才知道陪在她身边，照顾好我们的儿子，才是正确的事。
2114670421|00000000||你会怎么做，猎魔人？你会接受这份委托，把我的儿子带回来吗？
2114670895|00000000||我不接强盗的委托。
2114670896|00000000||我们和一般的强盗不一样，但这也不是重点。
2114670897|00000000||现在我是以一名父亲的身份恳求你的帮助，我可以给你丰厚的报酬。
2114670898|00000000||就算你是拉多维德国王，我也付不起这么多钱！
2114670899|00000000||这个要价有点贵了，猎魔人。
2114670900|00000000||谢谢你，猎魔人。我会报答你的。
2114670901|00000000||我的忍耐已经到头了！就3000奥伦，你要么接受，要么滚蛋！
2114670902|00000000||你改变主意了吗，猎魔人？
2114670904|00000000||你的骑士精神让我很感动。如果你能把我的儿子带回来，我会想办法报答你的。
2114670905|00000000||我需要知道更多的信息。你的朋友，他怎么了？
2114670906|00000000||我们在欧立安娜家外面设了埋伏。
2114670907|00000000||阿尔弗雷德和我把她困住了，无路可逃。我问她对我的孩子做了什么。
2114670903|00000000||她的回答充满敌意，于是阿尔弗雷德就用刀威胁了一下。
2114670908|00000000||结果她突然消失了，阿尔弗雷德也不见了…我浑身是血，什么也做不了！
2114670909|00000000||什么样的怪物会有这样的本事？
2114670910|00000000||肯定是某种吸血鬼。
2114670911|00000000||吸血鬼？！杰洛特，我的儿子肯定有危险了，你是我唯一的希望了！
2114670912|00000000||好吧，我看看能不能找到她。
2114670913|00000000||你说的对。我们听到过一些奇怪的声音，是那个方向，就在剧场旁边。
2114670914|00000000||我告诉过我的人都离远点。如果你能来看看就好了。
2114670625|00000000||千万记得，杰洛特，不要让我的孩子受到伤害。
2114670626|00000000||你找到欧立安娜了吗？
2114670627|00000000||赶快去干活吧，我的孩子可还在虎口里呢！
2114670628|00000000||拜托！
2114670629|00000000||你要去哪儿啊，胆小鬼？
2114670630|00000000||这是你最好的了吗？
2114670631|00000000||我知道你为什么放走她了。
2114670915|00000000||我会付钱。
2114670916|00000000||你可以免费帮助我。
2114670917|00000000||我想帮助那个女人。
2114670918|00000000||下雨天我能钓更多的鱼。
2114670919|00000000||你在这儿有看到过一个红头发的女人吗？最近坐船刚离开这里的。
2114670920|00000000||我也记不清了。或许钱的味道还能让我想起些什么。
2114670921|00000000||要是你背着包药草而不是那几把刀，我就相信你了。
2114670922|00000000||啊，我会帮忙的，出于好心的…
2114670923|00000000||哈，看来我今天很幸运，能发一笔小财了。
2114670924|00000000||好吧，你听着。
2114670925|00000000||那女人是从墓地那边过来的。
2114670926|00000000||付了我一大笔钱让我带她过河。
2114670927|00000000||她看上去很紧张，脏兮兮的，但我也不敢多问。
2114670928|00000000||我划船把她送到石化鸡蛇旅馆附近。
2114670929|00000000||她一句话也没说地就跳下了船…
2114670932|00000000||祝你好运！
2114670939|00000000||好马儿。
2114670935|00000000||我们到了。
2114670936|00000000||孩子们！
2114670937|00000000||快过来！
2114670938|00000000||孩子们，有件事我得去处理一下。去吧，尼伦，你先和阿格妮塔吃饭，我会很快回来的。
2114670458|00000000||狼儿在林间昏昏沉睡，蝙蝠在风中摇摇欲坠。
2114670459|00000000||但有个灵魂难以安睡，畏惧女巫妖灵和尸鬼。
2114670940|00000000||做个了断吧。
2114670941|00000000||我们得先谈谈。
2114670942|00000000||[把雷吉斯的信给她看]
2114670943|00000000||够了，结束吧。
2114670944|00000000||人们把它遗忘了。
2114670945|00000000||额…有些东西他们没有忘。
2114670946|00000000||比如说我吗？
2114670947|00000000||结束这一切吧。
2114670948|00000000||哼，没有猎魔人老死病榻的。
2114670949|00000000||你也不例外。
2114670968|00000000||你杀了一个想促成父子团圆的人。
2114670950|00000000||哼。用剑来威胁我的人，从来都没什么好下场。
2114670951|00000000||很好，但是那两个孩子，你不能继续吸血了。
2114670952|00000000||你是谁？你凭什么教训我？
2114670953|00000000||我知道这听起来很奇怪，但我想帮你。我在你家我发现了些有趣的东西…
2114670954|00000000||所以你一直在偷偷摸摸地窥探…我就这么有魅力吗，猎魔人？
2114670955|00000000||欧立安娜，你的孤儿院被毁了，我知道你试图重建它，但你又会失去它。
2114670451|00000000||我感觉你不想再一次又一次经历这些麻烦事了。
2114670956|00000000||就凭你看到的一些无聊的东西，你就觉得理解我了？
2114670957|00000000||也许我并不能完全理解你，但我知道，你并不是非要饮血的。
2114670958|00000000||哈哈，胡说八道，猎魔人。难道还需要我提醒你我的身份吗？饮血对我的生命可是至关重要的。
2114670969|00000000||你帮不了我，没人能帮我。
2114670976|00000000||你知道吗？你说对了。
2114670450|00000000||没什么好说的。
2114670452|00000000||去死吧，猎魔人…
2114670979|00000000||我是不能，但我的朋友说不定可以。
2114670959|00000000||看看这个。
2114670960|00000000||嗯，是雷吉斯，雷吉斯…还是一如既往的体贴。
2114670977|00000000||“饮血为食只是一个传说”，有趣…他似乎很确信…
2114670967|00000000||我想如果我们打起来，他也不会高兴的，不是吗？
2114670971|00000000||即便你杀了我，村民，骑士和其他猎魔人都会找上你，你知道的。
2114670978|00000000||然而你根本不知道不断与饥渴和本能作斗争是什么感觉…
2114670972|00000000||让我静一静。
2114670453|00000000||一个来自加拉沙姆的人必须意志坚定、仁慈和高尚。是吗，雷吉斯？记得我们第一次见面，你从天而降攻击这些软弱的人类时，你还在洋洋自得。
2114670454|00000000||现在的似乎是世道变了…很明显，也许再过几百年之后…终于是时候了。
2114670455|00000000||好吧，雷吉斯。
2114670961|00000000||我已经做了决定。
2114670457|00000000||我发誓不再饮血了。
2114670963|00000000||我能相信你信守誓言吗？
2114670964|00000000||我不像你们人类，猎魔人，吸血鬼向来信守诺言。
2114670973|00000000||好吧，但你必须马上离开陶森特，守卫们还在四处搜捕你。
2114670974|00000000||我知道这是早晚的事，是时候离开这个地方了。
2114670965|00000000||你要去哪儿？
2114670456|00000000||你给我的信，不只是写给你的，杰洛特。
2114670975|00000000||我明白。祝你好运吧。
2114670966|00000000||我得带上我的行李，跟孩子们告个别。在这儿等我，白狼。
